Started At,Completed At,Completion Status,Device Type,Browser,Organization Uuid,Segment,Organizationscountry,Utm Medium,Utm Source,Utm Campaign,1. 1. Wie haben Sie von iZettle gehört?,"2. 2. Wie zufrieden sind Sie insgesamt mit iZettle, auf einer Skala von 1 bis 10?","3. 3. Wie wahrscheinlich ist es, dass Sie iZettle einem Freund oder Kollegen weiterempfehlen werden?","4.1. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: dem Kartenleser","4.2. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unserer Kommunikation (z.B. betreffend neuer Funktionen, Tipps & Tricks, Updates)","4.3. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unseren Transaktionsgebühren","4.4. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: dem Transaktionslimit pro Kartenzahlung","4.5. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: dem Quittungsversand an Ihre Kunden","4.6. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: der Annahme von Zahlungen","4.7. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unseren Überweisungen","4.8. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unserer Verkaufsübersicht, Excel / PDF Berichte","4.9. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unserem Kundenservice","4.10. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: der Kompatabilität mit Zubehör (z.B. Drucker, Ständer, Scanner, etc.)","4.11. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: Ihrem Nutzerkonto auf my.iZettle.com","5. 5. Welche der folgenden Produkte, Services bzw. Lösungen für kleine Unternehmen bietet iZettle Ihres Wissens oder Ihrer Meinung an?",,,,,,,,,,,"6. 6. Wir suchen immer nach Wegen, unseren Dienst für unsere Kunden zu verbessern. Bitte teilen Sie uns mit, ob es
etwas gibt, mit dem Sie besonders unzufrieden sind:","7. 7. Wir suchen immer nach Wegen, unseren Dienst für unsere Kunden zu verbessern. Bitte teilen Sie uns mit, ob es eine Funktionalität gibt, die Ihnen bei unserem Dienst derzeit fehlt:"
2019-08-22 09:24:12 UTC,2019-08-22 09:33:48 UTC,completed,windows,Firefox 68.0,af9d6556-7d4d-11e9-9e53-924ec3f2199b,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,8,8,5,4,4,4,NA,5,5,3,NA,4,2,,,,,Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,,,,Für die monatliche Abrechnung beim Finanzamt benötige ich eine Rechnung über die von iZettle einbehaltenen Transaktionsgebühren.,Eine Rechnung über die einbehaltenen Transaktionengebühren sollte ausdruckbar sein.
2019-08-22 13:20:31 UTC,2019-08-22 13:23:33 UTC,completed,windows,Firefox 68.0,54d59230-9bec-11e8-b6c3-232623c468fe,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,4,5,5,5,5,5,5,5,5,4,4,,,,,Kartenleser,,,,,,,Alles O.K. ;-),Nein
2019-08-22 15:21:29 UTC,2019-08-22 15:24:31 UTC,completed,android,Chrome 76.0.3809.111,893503a0-a644-11e8-9a71-6f7c44031c3d,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Von kolleginnen,8,8,4,2,2,3,3,5,5,4,3,NA,NA,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,,Rechnungsstellung,,Tools zur Bestandsverwaltung,,Keine Ahn7ng,Ka
2019-08-22 15:28:59 UTC,2019-08-22 15:32:00 UTC,completed,ios,Safari 12.1.2,10cd1e10-a62c-11e8-b8ae-c04d2c5039a3,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,7,5,5,3,3,3,5,5,5,2,2,1,3,,,,,Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,,,,,Warenkorb leert sich nicht nach Bezahlung. Man muss immer erst schauen beim nächsten Kunden ob nicht zufällig etwas mehr im Warenkorb liegt,👎
2019-08-22 16:29:00 UTC,2019-08-22 16:31:31 UTC,completed,android,Chrome 76.0.3809.111,18cfde50-a5e5-11e8-8e76-4e30175c6a04,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Online Werbung,10,10,5,NA,5,NA,5,5,5,NA,5,4,4,,,,,,,,,Point-of-Sale-System,,,n.a.,n.a.
2019-08-22 19:10:43 UTC,2019-08-22 19:14:09 UTC,completed,ios,Safari 12.1.2,3fc04260-a627-11e8-b26a-cb6fafd4f65d,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,8,8,3,4,3,NA,4,4,4,NA,NA,5,NA,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,,Tools zur Bestandsverwaltung,,Nein,Nein
2019-08-22 19:29:25 UTC,2019-08-22 19:32:48 UTC,completed,android,Chrome 74.0.3729.157,f84ab74c-7e6d-11e9-a0ba-38a966092167,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,4,5,5,5,5,5,5,5,5,NA,4,,,,,Kartenleser,Buchhaltungs-Tools,,Rechnungsstellung,,,,?,?
2019-08-23 20:56:06 UTC,2019-08-23 21:00:13 UTC,completed,ios,Safari 12.1.2,93df0658-7f14-11e9-aace-da6cf8d6d8dc,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,8,10,4,3,5,5,4,4,5,4,3,4,5,,,,,Kartenleser,,,,,,,Das nicht alle Karten gelesen werden,Karten können nicht alle gelesen werden
2019-08-24 18:26:45 UTC,2019-08-24 18:31:49 UTC,completed,android,Chrome 76.0.3809.111,34d1b9d0-7fc8-11e9-beb1-2072f453f078,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,9,10,5,5,3,3,4,3,4,3,4,4,4,Software-Erweiterungen für Treueprogramme und CRM,,,,Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,,,,"Kosten!
 monatsabrechnung hätte ich gerne automatisch per mail",monatsabrechnung automatisch per Mail bekommen
2019-08-25 09:07:16 UTC,2019-08-25 09:13:27 UTC,completed,android,Chrome 67.0.3396.87,09986ba0-a7c5-11e8-a188-2b08d26ccb25,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,5,3,5,5,5,5,5,5,NA,5,,,,,Kartenleser,,,,,,,Vollkommen zufrieden!!!,"Nein,gibt es nicht!!!"
2019-08-26 08:34:59 UTC,2019-08-26 08:38:08 UTC,completed,android,Chrome 67.0.3396.87,8cb5340e-7fe8-11e9-980f-174b660bb48f,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,8,8,4,4,4,3,NA,4,5,NA,4,4,4,,,,,Kartenleser,,,,,,,Nichts,/
2019-08-27 05:20:35 UTC,2019-08-27 05:29:01 UTC,completed,ios,Safari 12.1.2,284db950-a96a-11e8-a81a-f81a25543169,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,YouTube,10,10,5,5,5,5,5,5,5,5,5,5,5,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,,Tools zur Bestandsverwaltung,,Ich bin mit alles sehr zufrieden und habe iZettle bereits empfehlen.,Alles gut
2019-08-27 07:52:55 UTC,2019-08-27 07:58:16 UTC,completed,windows,Chrome 49.0.2623.112,a3074ab2-8128-11e9-ad50-027842f4bd2c,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),9,10,4,4,5,5,4,5,5,4,NA,NA,3,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,,,,Übersichtlicheres Kunden Konto,Punktesystem für Kunden
2019-08-27 15:34:47 UTC,2019-08-27 15:37:00 UTC,completed,ios,Safari 12.1.1,a56f6ae0-a9d9-11e8-973e-9887027240a0,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,9,9,4,4,3,3,3,4,NA,3,4,4,4,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,,Point-of-Sale-System,,,Nein,Nein
2019-08-27 15:49:32 UTC,2019-08-27 15:53:24 UTC,completed,windows,Microsoft Edge 18.18362,58dc9f50-a55f-11e8-b54a-7bc90f9e2a1d,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Online Werbung,10,10,5,4,3,5,5,5,5,4,4,NA,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,Point-of-Sale-System,,,ich bin nicht unzufrieden,mir fehlt nichts
2019-08-28 16:50:05 UTC,2019-08-28 16:56:10 UTC,completed,android,Chrome 67.0.3396.87,4d6e4c40-aaa5-11e8-9e68-c7f9a1751bc8,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),9,10,4,4,4,NA,5,5,5,4,4,NA,5,,,Geschäftsfinanzierung,,,,,,,,,Nichts,Ich kann nur einen Steuersatz angeben
2019-08-28 20:26:03 UTC,2019-08-28 20:28:51 UTC,completed,ios,Safari 12.1.2,5a897ed0-aaab-11e8-b755-c972ba616110,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Soziale Medien,10,10,4,3,5,5,5,5,5,5,3,4,4,,,,,Kartenleser,Buchhaltungs-Tools,,Rechnungsstellung,,,,Ich bin im Moment sehr zufrieden,Nein
2019-08-29 19:07:39 UTC,2019-08-29 19:10:20 UTC,completed,ios,Safari 12.1.2,1d25a0a0-ab87-11e8-9ee4-302f62a35b94,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),9,10,4,4,4,NA,5,5,4,NA,5,NA,NA,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,,,,Nein,Nein
2019-08-30 03:06:13 UTC,2019-08-30 03:13:51 UTC,completed,windows,Firefox 68.0,a55c6c40-ab93-11e8-8ca9-d365d949ec4e,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),8,8,5,3,3,4,NA,4,4,NA,2,5,3,Software-Erweiterungen für Treueprogramme und CRM,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,,Tools zur Bestandsverwaltung,,"Dass ich keine Möglichkeit habe selbst festzulegen welche Karten der Kartenleser akzeptiert. Ich würde gerne Karten mit hohen Gebühren nicht annehmen, weil ich damit mich, den Barzahler oder den Ec Zahler über Gebühr belaste um anderen die Kreditkarte zu finanzieren. ( ist zwar hip, aber irgendwie auch a-sozial )
MfG
Joachim","ich möchte nur EC Karten akzeptieren, und dies im Gerät einstellen können.
( erspart mir das kontrollieren der Karte, und Diskussionen )"
2019-08-30 04:37:45 UTC,2019-08-30 04:40:12 UTC,completed,windows,Firefox 68.0,fca299d8-83d9-11e9-827c-5f207fb002b8,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,5,5,5,5,5,5,5,5,5,NA,NA,,,,,Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,,,,mit allem zufrieden,keine
2019-08-30 12:52:16 UTC,2019-08-30 12:56:39 UTC,completed,ios,Safari 12.1.2,226fc29a-83ed-11e9-bd26-8073d0c4b0ed,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,8,9,5,3,5,5,5,5,3,5,4,5,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,,,,Die Überweisungen sind unübersichtlich,Für meinem Betrieb wäre es von großer Wichtigkeit wenn Teilzahlungen an die Kunden getätigt werden könnten. Z. B.  Bei Pfandgutschrift
2019-08-31 04:42:24 UTC,2019-08-31 04:45:24 UTC,completed,ios,Safari 12.1.2,c3d652f0-ac59-11e8-a757-182ab8b44250,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),9,9,4,4,4,4,NA,3,5,3,4,3,3,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,,,Point-of-Sale-System,,,Letztes Update zur manuellen preiseingabe war sinnfrei,Flexiblen Begrüßung:kein Hallo!
2019-08-31 15:25:00 UTC,2019-08-31 15:29:28 UTC,completed,android,Chrome 76.0.3809.132,fac951a0-ad1b-11e8-962d-1fafb86457b1,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,Keine der genannten,"Überhaupt garnix macht weiter so wünsche euch viel Glück auf dem Weg ihr seit ein TOP TEAM.

Gruss: Tacibetrieb Deniz Yanc",Alles super bei euch es fehlt nix.
2019-09-01 16:41:20 UTC,2019-09-01 16:46:28 UTC,completed,windows,Chrome 76.0.3809.132,0084d5a0-ad04-11e8-9d58-c529b84ac047,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,8,9,5,3,3,4,5,5,4,4,4,NA,4,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,Rechnungsstellung,,Tools zur Bestandsverwaltung,,nein,nein
2019-09-02 14:14:35 UTC,2019-09-02 14:17:51 UTC,completed,windows,Firefox 68.0,9baf5700-ab90-11e8-b007-91b27cebdd5a,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),7,7,5,3,3,4,5,4,2,1,1,3,4,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,Point-of-Sale-System,Tools zur Bestandsverwaltung,,"Ja, ich verstehe nicht warum auf der Überweisung von Ihnen nicht im Verwendungszweck das angegeben wird was ich als Kommentar bei der Zahlungsannahme hinterlege.",s. Vorpunkt
2019-09-02 15:35:37 UTC,2019-09-02 15:39:42 UTC,completed,windows,Chrome 76.0.3809.132,c7b89b30-ae93-11e8-a2a8-7def390ff0ee,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),7,8,4,1,5,5,4,5,5,5,1,4,5,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,,,,Tools zur Bestandsverwaltung,,Kundenservice ist stark verbesserungswürdig,Kassenbestand gehört auf den Z-Bon. Produkteverwaltung unzureichend
2019-09-02 18:13:17 UTC,2019-09-02 18:16:53 UTC,completed,ios,Safari 12.1.2,9b61783e-86a3-11e9-a838-2d84ae68ff1e,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,3,5,4,5,2,5,5,5,4,4,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",,,,,,,,Nichts,Fährt sich häufig fest
2019-09-02 18:19:26 UTC,2019-09-02 18:22:42 UTC,completed,mac,Safari 12.1.2,3d37bfac-86ee-11e9-adf5-42dfecfb2519,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Online Werbung,4,1,1,5,5,5,3,1,5,3,4,1,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,,,,,"Das Gerät ist zu langsam, die Kunden müssen immer lange warten, bevor eine Bezahlung abgeschlossen ist.","das Gerät soll besser funktionieren, es ist zu langsam"
2019-09-02 22:38:26 UTC,2019-09-02 22:41:19 UTC,completed,ios,Safari 12.0,ce79e540-aca0-11e8-a60d-ad6fbcd44fda,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Soziale Medien,10,10,5,5,5,5,5,5,5,5,5,5,5,Software-Erweiterungen für Treueprogramme und CRM,,,,Kartenleser,,,,,,,Alles perfekt,Sehr einfach
2019-09-04 05:29:47 UTC,2019-09-04 05:31:51 UTC,completed,mac,Safari 12.1.2,52043c3a-87d4-11e9-af54-558617736586,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,5,5,5,5,2,5,5,NA,NA,NA,5,,,,,Kartenleser,,,Rechnungsstellung,Point-of-Sale-System,Tools zur Bestandsverwaltung,,Nichts,Zur Zeit nichts
2019-09-04 08:32:36 UTC,2019-09-04 08:35:17 UTC,completed,mac,Firefox 68.0,fdd46740-a9c4-11e8-bc4a-412dbcbc2a29,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Reklame,10,10,5,4,3,4,3,5,5,4,4,3,5,,,Geschäftsfinanzierung,,Kartenleser,,,Rechnungsstellung,,,,nein,nichts
2019-09-05 05:25:48 UTC,2019-09-05 05:28:46 UTC,completed,windows,Chrome 76.0.3809.132,25da1d50-b025-11e8-8ffd-12115cdfabfb,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),10,10,5,5,5,NA,5,5,5,4,5,5,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,Rechnungsstellung,,,,Alles bestens,"Nein, gibt es nicht"
2019-09-07 08:04:06 UTC,2019-09-07 08:07:36 UTC,completed,android,Firefox 68.0,03e39078-8a18-11e9-b876-217c828df707,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Jemand hat mir iZettle empfohlen,9,10,5,NA,5,NA,5,5,5,3,NA,NA,4,,,,,,,,,Point-of-Sale-System,,,Nichts...,Es fehlt eine bessere Möglichkeit über das web-portal gute Quittungen nachträglich für eigene Zwecke auszudrucken...
2019-09-07 16:51:55 UTC,2019-09-07 16:55:06 UTC,completed,ios,Safari 12.1.2,62536c30-b2b1-11e8-a8ef-63a79fe4c2f0,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Internetsuche (Google),5,5,4,2,4,4,3,4,4,3,2,3,3,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,,,,Service,Keine
2019-09-08 17:34:55 UTC,2019-09-08 17:40:13 UTC,completed,windows,Chrome 76.0.3809.132,30c931d0-b280-11e8-820c-9ee1e2f4a1ca,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Internetsuche (Google),10,10,5,5,5,5,5,5,5,5,5,5,5,,,,,Kartenleser,,,,,,,"Bis jetzt,sehr zufrieden",Für uns voll ausreichend
2019-09-08 19:21:19 UTC,2019-09-08 19:26:44 UTC,completed,android,Chrome 76.0.3809.132,83808dc0-8ba5-11e9-9fc1-1ca63071941f,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Soziale Medien,9,9,4,4,4,4,5,5,5,4,5,NA,4,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,,Rechnungsstellung,,,,Kontaktloses Zahlen funktioniert nicht,Kontaktloses Bezahlen
2019-09-10 06:10:19 UTC,2019-09-10 06:15:06 UTC,completed,ios,Safari 12.1.2,38e47010-aa0a-11e8-879e-41881a3ab95b,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),7,7,4,3,2,3,1,3,2,1,3,NA,NA,Software-Erweiterungen für Treueprogramme und CRM,Tools für das Personalmanagement,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,Point-of-Sale-System,Tools zur Bestandsverwaltung,,"Um Zahlungen von iZettle zuordnen zu können wäre es sehr hilfreich, wenn der eingegebene Betreff bei Zahlungen im Kartenlesegerät auch im Verwendungszweck der Überweisung auftauchen würde.","Um Zahlungen von iZettle zuordnen zu können wäre es sehr hilfreich, wenn der eingegebene Betreff bei Zahlungen im Kartenlesegerät auch im Verwendungszweck der Überweisung auftauchen würde."
2019-09-11 16:25:48 UTC,2019-09-11 16:28:42 UTC,completed,windows,Microsoft Edge 18.17763,52dfff40-b5c0-11e8-b1df-a93fc5e02016,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Soziale Medien,10,10,4,4,4,4,4,5,5,4,NA,NA,NA,,,,,Kartenleser,,,,,,,nix,nichts
2019-09-12 06:14:41 UTC,2019-09-12 06:17:44 UTC,completed,windows,Internet Explorer 11.0,c693cae0-b591-11e8-940e-e956eef1ad76,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Internetsuche (Google),9,10,4,3,3,3,4,4,4,4,4,3,4,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,,,,'-,'-
2019-09-12 07:08:07 UTC,2019-09-12 07:14:51 UTC,completed,mac,Safari 12.1,0778f392-8db8-11e9-865e-8073c9348689,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Internetsuche (Google),6,6,5,5,3,NA,4,4,4,1,4,4,2,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,Rechnungsstellung,,,,"es ist schwierig mit der Übersicht der Zahlungen, das ist für alle im Office nicht easy genug, diese Aufteilung in Quittung, Berichte etc. ist verwirrend. Auch für den Steuerberater. Da besteht dringend Klärungsbedarf, der Kundenberater verweist immer auf den Support, damit hängt man dann in der Luft, wir hatten schon überlegt ob wir wieder wechseln es aber aus Faulheit und weil wir so viele andere Baustellen haben noch nicht getan. Es wäre auch schön wenn man einen Tag nach hinten schieben könnte,damit der Service der über Mitternacht hindurch kassiert sich besser orientieren kann. 
Gruss, Frank Spindler",.
2019-09-12 10:18:35 UTC,2019-09-12 10:22:30 UTC,completed,ios,Safari 12.1.2,695116e0-8db2-11e9-9156-b3f241c80cad,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Jemand hat mir iZettle empfohlen,10,10,5,5,3,3,5,5,5,4,5,4,5,,,Geschäftsfinanzierung,,Kartenleser,Buchhaltungs-Tools,,,,,,Nein alles ist gut,Alles gut
2019-09-12 18:32:24 UTC,2019-09-12 18:35:06 UTC,completed,android,Chrome 67.0.3396.87,a3a096ec-8ea5-11e9-9e86-3a1c9d74ffdc,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A, Ich habe etwas mit iZettle bezahlt oder jemand anderen dabei zugesehen,10,10,5,4,5,NA,4,4,5,NA,5,NA,3,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,,,,Es gibt da nix.:-),Ich komme mit der Barzahlfunktion nicht oder noch nicht zurecht.
2019-09-13 12:31:38 UTC,2019-09-13 12:36:46 UTC,completed,windows,Chrome 76.0.3809.132,0071f6de-702b-11e9-af30-28dcf4468c13,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,1,1,5,2,4,4,4,4,4,1,2,2,3,,,,,Kartenleser,,,,Point-of-Sale-System,,,Abrechnung und Vorbereitung für den Steuerberater eine Katastrophe! Auf keinem der Berichte und Kontoauszügen stehen Adressdaten,Barcode-Scanner muss funktionieren
2019-09-14 09:52:28 UTC,2019-09-14 09:56:24 UTC,completed,windows,Firefox 69.0,44a5d740-b38d-11e8-b649-f22386e9e8da,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Fernsehen,9,9,4,4,3,4,4,4,5,5,4,4,4,,,,,,,,,,,Keine der genannten,alles gut,alles gut
2019-09-14 10:16:20 UTC,2019-09-14 10:21:06 UTC,completed,windows,Internet Explorer 11.0,e07e4de0-a5ce-11e8-b93f-1a7f28b0f884,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Fernsehen,3,6,2,1,3,3,3,1,5,1,5,1,3,,,,,Kartenleser,,,,,,,"Wir könnten viel mehr Zahlungen über Ihr System annehmen, wenn sich das Gerät selbstständig verbinden würde. Das ist leider nicht immer der Fall. Wir ärgern uns sehr darüber. Mal funktioniert es und mal nicht. Die Kunden möchten natürlich nicht lange warten, bis sich die Zahlung durchführen lässt!",Verbindungsaufbau !
2019-09-16 06:17:22 UTC,2019-09-16 07:13:55 UTC,completed,mac,Chrome 76.0.3809.100,65dc1f70-b8e0-11e8-8b93-6c352828e11f,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Internetsuche (Google),10,10,5,5,5,NA,NA,5,5,4,4,5,5,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,Point-of-Sale-System,,,Nichts.,Business Intelligence / Advanced Reporting / Trending
