Started At,Completed At,Completion Status,Device Type,Browser,Organization Uuid,Segment,Organizationscountry,Utm Medium,Utm Source,Utm Campaign,1. 1. Hoe ben je in aanraking gekomen met iZettle?,2. 2. Hoe tevreden ben je over het algemeen met iZettle op een schaal van 1 tot 10?,3. 3. Hoe waarschijnlijk is het dat u iZettle zou aanbevelen aan een vriend of collega?,4.1. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Verkooprapportages,4.2. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Klantenondersteuning,4.3. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Stortingen,4.4. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Het totale bedrag die je per kaartbetaling kunt accepteren,4.5. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Accepteren van betalingen,"4.6. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Compatibiliteit met accessoires (b.v. met printers, houders, barcode scanners, etc.)",4.7. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Kaartlezer,4.8. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Het aanbieden van bonnen aan je klanten,4.9. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Je account op my.izettle.com,4.10. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Transactietoeslagen,"4.11. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Onze communicatie (over b.v. over nieuwe functies, tips, account updates, etc.)","5. 5. Van welke van de volgende producten, diensten of oplossingen weet je, of denk je, dat iZettle ze kan aanbieden aan kleine bedrijven?",,,,,,,,,,,6. 6. We zijn altijd op zoek naar manieren om te groeien en de service voor onze klanten te kunnen verbeteren. Geef alsjeblieft aan (en zo ja wat) of er specifiek iets is waar je ontevreden over bent: ,7. 7. We zijn altijd op zoek naar manieren om te groeien en de service voor onze klanten te kunnen verbeteren. Geef alsjeblieft aan (en zo ja wat) of je een bepaalde functie mist in onze dienst:
2019-08-28 20:24:36 UTC,2019-08-28 20:33:02 UTC,completed,android,Chrome 76.0.3809.132,9b3fbc70-aab8-11e8-b038-5b10d6290f95,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,3,4,4,4,4,4,4,4,4,4,4,,,,,Kaartlezer,,,,,,,Weinig,Niks
2019-08-29 00:33:55 UTC,2019-08-29 00:40:52 UTC,completed,windows,Microsoft Edge 18.18362,a07e7d40-aaca-11e8-9719-0115fb5ac1e4,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,via RTC,8,8,4,4,2,3,3,3,3,2,5,5,4,,,,,Kaartlezer,,,,,,,verbinding met wifi,nee
2019-08-29 06:25:04 UTC,2019-08-29 06:28:58 UTC,completed,windows,Microsoft Edge 17.17134,585f0252-82e5-11e9-a59c-18844ec4fd78,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,10,10,5,5,5,5,5,5,5,5,5,4,5,,,,Tools voor inventarisbeheer,,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,tot op heden geen problemen,geen idee
2019-08-29 08:30:38 UTC,2019-08-29 08:34:08 UTC,completed,android,Chrome 76.0.3809.111,4415b674-82c7-11e9-95cd-52351c2498fb,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Social media,7,7,4,5,5,5,3,3,3,NA,4,4,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,,,,,,,,,Reader doet vaak erg lang over verbinden met apperatuur. Dat kan veel beter,"Nee, kan zo niets bedenken"
2019-08-29 17:11:20 UTC,2019-08-29 17:19:25 UTC,completed,windows,Chrome 76.0.3809.100,94f1fda0-aa9b-11e8-a59a-b759c2735c5f,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,9,9,4,4,4,4,5,5,5,3,4,2,3,,,,,,,,,,Geen van het bovengenoemde,,kosten plaatje,geen
2019-08-29 18:56:03 UTC,2019-08-29 19:02:05 UTC,completed,ios,Safari 12.1.2,7215aee8-7d69-11e9-bd4e-06508fafb63d,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Social media,8,8,4,4,4,4,4,4,4,4,4,1,4,,,,,Kaartlezer,,,,,,,Het feit dat we al van 2018 gebruik maken van izettle altijd cash back korting kregen en omdat ons account geroyeerd werd en op ieuw ingesteld word wij dit vanaf juni niet meer krijgen,Geen
2019-08-29 18:59:37 UTC,2019-08-29 19:02:31 UTC,completed,ios,Safari 12.1.2,a31bc2a0-838d-11e9-aa1f-6246d8c31d59,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Zoekmachine/zoekopdracht (Google),7,7,4,3,5,3,5,3,4,3,4,2,2,Tools om verkopen te volgen en te analyseren,,,,Kaartlezer,,,,,,,N/A,Geen
2019-08-30 05:55:28 UTC,2019-08-30 05:59:49 UTC,completed,mac,Safari 12.1.2,d927f1d0-abc9-11e8-9fbb-d8e86c5ced03,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),7,8,4,NA,5,5,5,NA,5,4,4,3,4,,,,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,De mogelijkheid een notitie toe te voegen per transactie zit nogal verstopt. 9 van de 10 keer ben ik al te ver om dit nog te doen.,uitgebreidere specificaties
2019-08-30 07:39:35 UTC,2019-08-30 08:21:55 UTC,completed,windows,Chrome 76.0.3809.132,14bcebc0-8382-11e9-a792-fecf793b514e,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Zoekmachine/zoekopdracht (Google),9,9,5,5,5,5,5,5,5,5,5,2,5,,Tools voor boekhouding,,,Kaartlezer,Point-of-sale-systeem,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)", Zakelijke financiering,,,Ik vind de kosten per betaling vrij hoog.,nee
2019-08-30 14:27:51 UTC,2019-08-30 14:29:33 UTC,completed,ios,Safari 12.1.2,de821268-8374-11e9-89b6-5efd41c0b550,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,7,8,3,3,4,3,3,NA,3,NA,3,1,NA,,,,,,,,,,Geen van het bovengenoemde,,Groeien doe je door goed te eten,Zie vorige vraag
2019-08-30 15:48:10 UTC,2019-08-30 15:53:18 UTC,completed,windows,Chrome 76.0.3809.132,d93c9330-ac35-11e8-a41f-d7911db8268d,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),9,9,NA,4,4,4,4,NA,4,NA,NA,4,NA,,Tools voor boekhouding,,,,,,,,,,Tot nu tevreden. Weinig gebruik van gemaakt.,geen.
2019-08-30 15:50:59 UTC,2019-08-30 15:53:30 UTC,completed,android,Chrome 76.0.3809.132,8ed823e0-ac9e-11e8-90f6-460298d5b5d7,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,5,5,NA,5,5,NA,5,NA,5,2,NA,Tools om verkopen te volgen en te analyseren,,,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"Niets eigenlijk, behalve dat de transactie kosten best hoog zijn",Geen
2019-08-30 19:30:17 UTC,2019-08-30 19:35:42 UTC,completed,android,Chrome 76.0.3809.111,88c72600-ab7b-11e8-ac37-42403e2ffb1f,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,7,7,5,4,4,1,3,NA,3,5,4,3,NA,,Tools voor boekhouding,Tools voor personeelsbeheer,,,,,,,,,"Er is af en toe ineens geen verbinding tussen iPad en kaartlezer en dan duurt opnieuw verbinden lang. 
Wanneer de betaling wordt geannuleerd wordt er geen specifieke reden gegeven ( zoals saldo te laag, pincode onjuist etc),dat is onduidelijk voor de klant en voor ons. 
De kaartlezer ""praat"" alleen Nederlands.",Zie vorige vraag.
2019-08-31 06:20:59 UTC,2019-08-31 06:25:24 UTC,completed,ios,Safari 12.1.2,27f856ea-846b-11e9-a054-fa94d2377615,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,4,5,4,5,5,4,5,5,5,3,4,,,,,,,,,,Geen van het bovengenoemde,,Ik ben tevreden,IK mis geen functies
2019-08-31 17:35:05 UTC,2019-08-31 17:41:18 UTC,completed,ios,Safari 12.1.2,077eca40-ad32-11e8-a5b1-4fbc1aa50c94,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,10,10,5,NA,5,5,5,NA,5,1,5,3,NA,,,,,,,,,,Geen van het bovengenoemde,,"Voor mij prima, geen bon direct is jammer",Bon
2019-09-01 18:21:33 UTC,2019-09-01 18:27:08 UTC,completed,android,Chrome 76.0.3809.89,be47b7a6-85b7-11e9-b83b-b0270ad69fe3,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,10,10,5,NA,5,5,5,5,5,5,5,3,5,,,,,Kaartlezer,,,,,,,Ben zeer te vreden,Totaal geen problemen
2019-09-01 20:29:25 UTC,2019-09-01 20:33:33 UTC,completed,ios,Safari 10.0,7ea683ce-85e5-11e9-a036-6e9eaa42a7a9,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Zoekmachine/zoekopdracht (Google),10,8,4,4,5,NA,5,3,4,4,3,4,5,Tools om verkopen te volgen en te analyseren,,,,,,,,,,,Zeer goed,Zeer goed
2019-09-02 05:47:20 UTC,2019-09-02 05:50:18 UTC,completed,android,Chrome 67.0.3396.87,c1f5fa1c-8606-11e9-927f-b95ab83058d3,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Zoekmachine/zoekopdracht (Google),8,8,4,4,4,4,4,4,4,4,4,4,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Op dit moment kan ik (nog) niets bedenken.,Op dit moment m8s ik niets
2019-09-02 07:31:50 UTC,2019-09-02 07:37:08 UTC,completed,windows,Microsoft Edge 18.18362,6088b41a-815e-11e9-b6da-a54481ad39e8,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Zoekmachine/zoekopdracht (Google),7,7,5,5,5,5,5,5,5,5,5,5,5,,Tools voor boekhouding,,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)", Zakelijke financiering,,,over niets,ja
2019-09-02 18:13:22 UTC,2019-09-02 18:17:35 UTC,completed,mac,Safari 12.1.2,83ad4684-86f6-11e9-9450-c1ae4af9e5ca,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,9,10,4,NA,5,5,5,NA,5,NA,4,3,4,Tools om verkopen te volgen en te analyseren,,Tools voor personeelsbeheer,,Kaartlezer,,,,,,,zie volgende,"Zou graag in 1 oogopslag willen zien hoeveel consumpties ik heb verkocht, nu moet ik alle aantallen per product optellen :)"
2019-09-02 18:48:16 UTC,2019-09-02 19:01:09 UTC,completed,windows,Chrome 76.0.3809.132,73d4a906-86c3-11e9-9c8f-066a133cf4fa,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,3,1,3,1,2,4,4,4,4,4,3,1,2,Tools om verkopen te volgen en te analyseren,,,Tools voor inventarisbeheer,Kaartlezer,Point-of-sale-systeem,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"We hadden een overeenkomst met izettle, waarbij we 1% van de pin-transactie betaalde. Nadat wij een ander account moesten aanmaken, omdat wij een ander kvk-nr haddden gekregen, vielen wij terug op 1,95% afdracht aan Izettle. Dit vinden wij niet eerlijk. Hierop is door klantenservice slecht/niet op gereageerd.","Wij gebruiken Izettle in combinatie met een bonnenprinter. Op festivals wordt vaak betaald met munten. Izettle kan niet omgaan met munten, alleen met euro's."
2019-09-02 18:51:46 UTC,2019-09-02 19:15:56 UTC,completed,ios,Safari 12.1.1,76d63ef6-86ed-11e9-a27e-7ca1e8017284,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Social media,8,8,5,4,3,5,3,5,5,3,5,4,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,Point-of-sale-systeem,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"De WIFI verbinding valt, als er langere tijd (kwartier/half uur) niet gepind is, nog wel eens weg vallen.. Dan moet het systeem zichzelf weer koppelen alsborens er weer gepind kan worden.",Niet dat ik kan bedenken.
2019-09-02 19:39:46 UTC,2019-09-02 19:42:05 UTC,completed,ios,Safari 11.0,e509531c-86b7-11e9-9293-871548644ca3,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,8,7,4,3,4,2,5,4,5,4,4,1,3,,,,,Kaartlezer,,Loyaliteits/CRM-add-on,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Minder transactie kosten,Geen
2019-09-03 12:08:23 UTC,2019-09-03 12:10:42 UTC,completed,android,Chrome 75.0.3770.101,41d328da-868f-11e9-9d4c-29000e8f1f3e,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, Ik betaalde voor iets of zag iemand anders iets betalen met iZettle,8,8,5,5,2,NA,4,NA,5,5,5,1,4,,Tools voor boekhouding,,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Toch wel de kosten per transactie,Nvt
2019-09-03 16:29:48 UTC,2019-09-03 16:32:22 UTC,completed,android,Chrome 76.0.3809.132,e2f242d0-af8c-11e8-84e9-1d544202c5cc,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,10,10,5,5,5,5,5,5,5,5,5,5,5,,,,,Kaartlezer,,,,,,,De prijs,Geen
2019-09-03 18:39:44 UTC,2019-09-03 18:41:54 UTC,completed,mac,Safari 12.1.2,37bf6580-af43-11e8-9341-923e6f1de9f5,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,4,4,3,NA,4,NA,4,3,NA,3,4,Tools om verkopen te volgen en te analyseren,,,,Kaartlezer,Point-of-sale-systeem,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Compatibiliteit met oude iPad. Week overzichten zou handig zijn!,Week overzicht
2019-09-03 21:24:44 UTC,2019-09-03 21:32:32 UTC,completed,windows,Chrome 76.0.3809.132,060b6850-af9c-11e8-ae8f-1694dcb28b48,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Onderzoek,8,7,2,4,5,5,5,4,5,5,3,1,4,Tools om verkopen te volgen en te analyseren,,,,,,,,,,,Meer rapportage mogelijkheden en koppeling met administratie systemen,integratie met administratie software
2019-09-04 07:19:29 UTC,2019-09-04 07:27:21 UTC,completed,windows,Chrome 76.0.3809.132,01d54310-af78-11e8-93bd-a1df8d03daea,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),8,8,3,4,3,5,5,5,5,3,4,3,4,,,,,Kaartlezer,,,,,,,Graag zou ik zien dat de uitgekeerde transacties (storting naar de bank) overeenkomen met het maandrapport.Jullie storten ook nog altijd een paar trasacties van de nieuwe maand.Vooral bij de kwartaalafrekening boekhouding is dat onhandig.,Graag maandafrekening gelijk als storting op de bank.Dud geen tranacties van de een nieuwe maand storten.
2019-09-04 10:33:03 UTC,2019-09-04 10:37:42 UTC,completed,windows,Chrome 76.0.3809.132,91aa5240-afb5-11e8-ba79-5666e2906e2d,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Social media,8,8,5,5,5,4,5,3,5,3,5,3,5,,,,,,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,ik heb geen uitdraai kan wel via email . maar bij ouderen die geen mail hebben is wel eens lastig. verder geen klachten of opmerkingen,tot op heden goede ervaring.
2019-09-04 15:26:58 UTC,2019-09-04 15:29:12 UTC,completed,android,Chrome 67.0.3396.87,e949d220-b058-11e8-951a-564d26fcdbe4,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,10,10,5,5,5,5,5,5,5,5,5,5,5,,Tools voor boekhouding,,,,,,,,,,Ik ben wel tevreden,Geen idee
2019-09-04 18:25:25 UTC,2019-09-04 18:28:31 UTC,completed,ios,Safari 12.1.1,3c142c9c-884b-11e9-9237-519e658721f1,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,10,10,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,, Zakelijke financiering,,,Zeer tevreden,Alles is oke
2019-09-05 06:15:32 UTC,2019-09-05 06:23:15 UTC,completed,mac,Safari 12.1,1a0af920-b027-11e8-af77-19915a784be1,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),9,9,5,5,5,5,5,5,5,5,5,3,4,,Tools voor boekhouding,,,,Point-of-sale-systeem,,, Zakelijke financiering,,,"Kleine zaken:
1. geen koppeling met mijn boekhoudpakket.
2. verzamelbetalingen geeft niet de mogelijkheid om betalingen te koppelen aan een klant.","Ik zou heel graag de optie hebben om negatieve bedragen aan te slaan. Wij betalen een leverancier nog wel eens uit de kassa. En aangezien wij het rapport van iZettle verwerken in ons memoriaal, hebben we dan een verschil in het kasboek.
Het zou mooi zijn als ik een bedrag van -19,95 en opmerking :""pizza overwerk"" kan aanslaan. zodat de administratie weer klopt."
2019-09-05 09:59:19 UTC,2019-09-05 10:04:05 UTC,completed,android,Chrome 67.0.3396.87,28a94c3e-8862-11e9-9212-644fc15144f5,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,10,5,4,3,4,4,4,2,4,2,4,4,4,,,,,,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,****,***
2019-09-05 14:15:22 UTC,2019-09-05 14:21:58 UTC,completed,windows,Chrome 76.0.3809.132,0271cae0-884a-11e9-8400-25b13fce32c2,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,9,9,5,NA,5,5,5,4,5,2,NA,3,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,,,,,,,"De koppeling met mijn telefoon werkt niet altijd goed
Maar ik ben er niet zeker van of dit aan izettle ligt of aan mijn telefoon",Geen idee
2019-09-05 16:45:15 UTC,2019-09-05 16:49:13 UTC,completed,windows,Microsoft Edge 18.18362,f2b911a0-aec7-11e8-937e-c214b2fd2e14,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,5,5,5,5,5,5,5,3,5,5,5,,,,,,,,,,Geen van het bovengenoemde,,ben tevreden,zou het niet weten
2019-09-05 19:55:26 UTC,2019-09-05 19:57:27 UTC,completed,windows,Microsoft Edge 18.18362,1b8cb3e0-b0e7-11e8-8039-69b2a6d0f4d9,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,4,4,5,4,4,4,4,4,4,3,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,,,,,,,,,tot op heden niet ontevreden,geen idee
2019-09-06 05:01:56 UTC,2019-09-06 05:06:01 UTC,completed,android,Chrome 67.0.3396.87,0ed691a0-b116-11e8-a7f5-e193a0db5d7a,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,9,9,5,5,5,5,5,NA,4,NA,5,2,5,,,,,Kaartlezer,,,,,,,"Het aan/uit knopje aan boven zijde kaartlezer.
Komt regelmatig voor dat klant met inbrengen van  betaalkaart apparaat via bovenzijde tegenhoudt en daarmee de kaartlezer uitschakelt.....",Geen
2019-09-06 05:50:51 UTC,2019-09-06 05:55:06 UTC,completed,windows,Internet Explorer 11.0,b984d310-b106-11e8-a59a-905b17993fec,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),8,8,4,4,4,4,4,4,4,1,4,4,4,,,,,Kaartlezer,,,,,,,nee,maken maar beperkt gebruik van jullie diensten alleen de kaart lezer
2019-09-06 08:08:32 UTC,2019-09-06 08:14:56 UTC,completed,windows,Chrome 76.0.3809.132,33c1e740-b0f2-11e8-bd6e-ba51357dde7a,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,"Een beetje van al deze opties: radio, televisie, dagelijks gebruik bij winkels, online adv, zoekmachine",8,8,5,5,5,5,5,5,5,5,5,3,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,,,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"Mijn IZettle is in het Nederlands ingesteld. Daar ik vaak op internationale evenementen sta én 75% van mijn klanten Engels sprekend is, heb ik het verzoek om in de App een knopje te installeren dat ik soms de tekst op de IZettle in het Nederlands kan in stellen én snel kan schakelen naar het Engels - wanneer dit nodig is. Heb hier al naar gekeken en gezocht op jullie website, maar heb de oplossing nog niet gevonden",zie vorige bericht
2019-09-06 09:09:21 UTC,2019-09-06 09:16:01 UTC,completed,windows,Microsoft Edge 18.18362,eb033750-b11b-11e8-8b6c-4bfcf5923aec,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,7,7,2,2,4,4,4,3,4,3,4,4,3,,Tools voor boekhouding,,,,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"Ik krijg nu geen van een betaling met een persoon, waardoor de betaling moeilijk te koppelen is aan een bepaalde klant. Als dit verbeterd zou dat een zeer waardevolle verbetering zijn van het huidig betalingssysteem. Wij zijn daar wel naar opzoek.",zier vorige melding
2019-09-06 13:01:25 UTC,2019-09-06 13:40:02 UTC,completed,windows,Internet Explorer 11.0,31168b04-8946-11e9-b2c7-4f0b33057933,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Zoekmachine/zoekopdracht (Google),6,6,3,3,3,4,4,2,4,3,3,4,3,,,,,,,,, Zakelijke financiering,,,Bankrekening van izettle in het buitenland,Bankrekening in NL
2019-09-06 14:00:13 UTC,2019-09-06 14:03:31 UTC,completed,windows,Firefox 68.0,099d2a80-afb0-11e8-acca-9b1313db6cba,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, Ik betaalde voor iets of zag iemand anders iets betalen met iZettle,9,9,NA,5,5,5,5,NA,5,NA,NA,5,5,,,,,Kaartlezer,,,,,,,"Ben zeer tevreden, geen klachten!",Ik mis niets.
2019-09-07 23:14:09 UTC,2019-09-07 23:17:08 UTC,completed,ios,Safari 12.1.2,3d06acfe-89dd-11e9-b5c6-ce6a05e53f1b,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A, iZettle werd mij door iemand aanbevolen,9,9,4,4,5,4,5,4,5,4,4,4,4,,Tools voor boekhouding,,,,,,,,,,Ben niet ontevreden,"Tot nu toe mis ik niks, maar gebruik de iZettle nog niet heel veel"
2019-09-08 15:32:48 UTC,2019-09-08 15:37:33 UTC,completed,ios,Safari 12.1.2,9c0357b0-b315-11e8-b45b-ac711a8fe1fa,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A, iZettle werd mij door iemand aanbevolen,6,6,4,3,5,4,5,5,4,5,5,2,4,,Tools voor boekhouding,,,,Point-of-sale-systeem,,,,,,Geen,Geen
2019-09-09 07:35:20 UTC,2019-09-09 07:43:46 UTC,completed,windows,Chrome 76.0.3809.132,9968e190-b1b3-11e8-ba55-e1e21468e4f8,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Zoekmachine/zoekopdracht (Google),8,9,3,5,4,4,5,NA,4,4,4,3,4,,Tools voor boekhouding,,Tools voor inventarisbeheer,,,,,,,,Toeslag tarief overzichtelijker en inzichtelijker maken,kortingen % zelf in kunnen stellen
2019-09-09 18:15:09 UTC,2019-09-09 18:17:33 UTC,completed,mac,Firefox 69.0,a45a8c20-b424-11e8-857c-b7df88b31861,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Zoekmachine/zoekopdracht (Google),8,8,4,3,4,4,4,4,5,4,5,3,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,,,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,geen specifiek commentaar,geen specifiek commentaar
2019-09-09 19:21:50 UTC,2019-09-09 19:25:56 UTC,completed,windows,Chrome 76.0.3809.132,dafdacf0-b08f-11e8-891c-61bb396f7145,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),9,9,4,4,5,4,4,NA,5,4,4,4,4,,,,Tools voor inventarisbeheer,,,,,,,,"Als je een extra kaartlezer wilt aanschaffen staat dat er een actietarief is van €15,- wanneer je deze dan in de winkelwagen plaatst komt er een prijs te staan van €79,-. Dit wekt de indruk van een aanbieding maar bij het betalen blijkt dit niet zo te zijn.","Wat een eventuele mooie toevoeging zou zijn, is dat je een bon aan kan maken en deze op een later moment laten betalen. Meer de functionaliteiten zoals in een restaurant."
