Started At,Completed At,Completion Status,Device Type,Browser,Organization Uuid,Segment,Organizationscountry,Utm Medium,Utm Source,Utm Campaign,1. 1. Mitä kautta tutustuit iZettleen?,2. 2. Miten tyytyväinen olet yleisesti iZettleen?,3. 3. Kuinka todennäköisesti suosittelisit iZettle ystävälle tai työtoverille?,"4.1. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Viestintä (esimerkiksi uusista iZettlen toiminnoista, vinkit & niksit, tilin päivitykset)",4.2. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Tilisi osoitteessa my.izettle.com,"4.3. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Yhteensopivuus lisävarusteiden kanssa (esimerkiksi tulostimet, telakat, viivakoodinlukijat jne.)",4.4. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Kuitin tarjoaminen asiakkaillesi,4.5. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Yksittäisten korttimaksujen maksukatto,"4.6. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Asiakaspalvelu
",4.7. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Maksujen vastaanottaminen,4.8. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Kortinlukija,4.9. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Myyntiraportit,4.10. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Tapahtumakulut,4.11. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Talletukset,"5. 5. Mitä seuraavista tuotteista, palveluista tai ratkaisuista tiedät iZettlen tarjoavan tai mitä seuraavista arvelet iZettlen voivan tarjota pienyrityksille?",,,,,,,,,,,,,,,,,,"6. 6. Pyrimme aina parantamaan palvelua ja kokemusta asiakkaillemme. Pyydämme teitä ystävällisesti kertomaan, mikäli: olette johonkin erityisen tyytymätön.","7. 7. Pyrimme aina parantamaan palvelua ja kokemusta asiakkaillemme. Pyydämme teitä ystävällisesti kertomaan, mikäli: kaipaat palveluumme joitain uusia toimintoja."
2019-08-27 15:48:02 UTC,2019-08-27 15:50:11 UTC,completed,windows,Chrome 76.0.3809.100,ea4df5d0-aa30-11e8-a971-92bab0b3bf42,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,10,10,4,4,5,4,4,NA,5,5,4,4,5,,,Kortinlukija,,,,,,,,,,,,,,,,ei,ei
2019-08-27 17:38:01 UTC,2019-08-27 17:41:52 UTC,completed,windows,Chrome 76.0.3809.100,71819e86-823e-11e9-8e9d-1fdeab77b2f5,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,9,NA,5,NA,4,3,4,4,4,4,4,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"Kassalipas oli turhan suuri, eikä sen koko suoraan näkynyt ostotilanteessa.",en kaipaa
2019-08-27 17:56:21 UTC,2019-08-27 17:58:57 UTC,completed,android,Chrome 76.0.3809.111,61e48c5a-820b-11e9-9393-101d07531e70,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,10,10,5,5,5,5,5,5,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"En ole tyytymätön, toiminut tosi hyvin",En keksi
2019-08-28 07:53:24 UTC,2019-08-28 07:56:01 UTC,completed,android,Chrome 67.0.3396.87,2a56e520-9a27-11e8-abdf-5c32e7986c22,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,8,8,4,4,3,5,3,5,5,5,4,4,4,,,Kortinlukija,,,,,,,,,,,,,,,,Hyvin toimii,En kaipaa
2019-08-28 15:42:10 UTC,2019-08-28 15:51:49 UTC,completed,windows,Chrome 76.0.3809.132,f997dae0-aac8-11e8-a13b-8929f3deef5d,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,8,9,3,3,3,4,3,4,4,4,3,2,3,,,,,,,,,,Ei mitään näistä,,,,,,,,,"Haluaisin itsekin verottajalle kelpaavan kuitin, jossa näkyisi maksu, alv 10 % ja euroina, veroton summa ja verollinen summa.
En ylipäätään tiedä noista muista palveluista. En tiedä, saako niitä minun laitteella.","Viikonloppuina maksu pankkiin viipyy kauan.
En osaa sanoa lisäpalveluista kun en entrsiäkään osaa hyödyntää. Olen kyllä ollut aika tyytyväinen tähän astiseenkin"
2019-08-29 06:54:37 UTC,2019-08-29 07:08:44 UTC,completed,ios,Safari 12.1.1,48c9ae20-aacb-11e8-9b9b-f6f90b205ca9,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Verkkomainoksen,9,9,4,4,4,4,4,5,5,5,5,2,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,.,.
2019-08-29 08:33:45 UTC,2019-08-29 08:39:15 UTC,completed,ios,Safari 12.0,16cc8bb0-aab0-11e8-8af4-ce68686855a2,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,8,8,4,4,4,5,4,5,2,3,5,5,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Kortinlukijassa on kuukauden verran ollut jotakin ihmeellistä häikkää. Se ei halua yhdistää sitä (ystävälläni on ollut sama ongelma samaan aikaan). Herjaa yhdistämisongelmaa mutta kohta toimiikin. Tylsää asiakkaan kannalta koska maksaessa menee aikaa kun pitää odottaa että yhdistää.,Nyt en jaksa pohtia sitä.
2019-08-29 19:58:44 UTC,2019-08-29 20:01:08 UTC,completed,windows,Internet Explorer 11.0,0e25cf80-a9d4-11e8-9c65-76b053b674dc,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internethaulla (Google),8,8,3,5,5,5,3,4,5,5,4,4,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,,,,,,,,,,,.,.
2019-08-30 05:41:40 UTC,2019-08-30 05:45:36 UTC,completed,ios,Safari 12.1,fc349ff8-838b-11e9-a57a-df869b4f089d,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Verkkomainoksen,9,10,4,4,3,NA,4,5,5,5,5,4,4,,,Kortinlukija,,Kassajärjestelmä,,,,Kirjanpitotyökalut,,,,,,,,,,Olen ollut tyytyväinen tähän mennessä käyttämiin palveluihin ja laitteeseen.,En kaipaa mitään
2019-08-30 10:32:27 UTC,2019-08-30 10:35:40 UTC,completed,android,Chrome 67.0.3396.87,184c2db0-83db-11e9-85cc-4e7af03fcbd7,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,9,10,4,5,5,4,NA,5,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Ei mitään kerrottavaa,En kaipaa nyt tässä vaiheessa mitään
2019-08-30 15:53:10 UTC,2019-08-30 15:58:27 UTC,completed,android,Chrome 67.0.3396.87,e264b6d0-ac81-11e8-9b1d-c92f5edb4932,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internethaulla (Google),9,10,3,4,3,4,NA,5,5,5,5,1,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Kaikki toimii hyvin!,'-
2019-08-30 16:07:10 UTC,2019-08-30 16:12:12 UTC,completed,ios,Safari 12.1.2,02041d60-ab69-11e8-bd73-a0cdd5eec0a3,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,8,8,4,4,4,5,4,3,4,4,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"Minulla on kaksi yritystä, eli välillä joudun vaihtamaan eri yritystilit, mutta jotenkin päivitykset uuteen tiliin eivät onnistu, eli ne menevät ensimmäiselle tilille? Miksi? Toinen asia olen kytkenyt maksupäätteen iPadiin voisiko sen kytkeä myös iPhoneen siis sama toiminto??",En tarvii kuin noihin edelliseen tarkennuksen .
2019-08-30 17:18:38 UTC,2019-08-30 17:21:28 UTC,completed,android,Chrome 67.0.3396.87,02aa5ee0-ac6e-11e8-b386-7e2db904878a,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,9,NA,4,5,5,NA,5,5,NA,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Ei ole sellaista,En kaipaa lisätoimintoja
2019-08-31 17:31:55 UTC,2019-08-31 17:37:42 UTC,completed,android,Chrome 76.0.3809.132,93308728-8567-11e9-8d12-322eb9d9d879,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internethaulla (Google),7,5,3,3,3,5,3,3,4,4,4,4,5,,,Kortinlukija,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"iZettleni ei yhdistä kovinkaan hyvin, välillä ollut todella ikävää, kun pitänyt pyytää asiakasta käymään automaatilla tämän vuoksi.",👍🏻
2019-08-31 19:40:27 UTC,2019-08-31 19:43:24 UTC,completed,android,Firefox 68.0,275cab40-acdb-11e8-9d22-423e50a3d4ca,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Verkkomainoksen,9,10,4,4,4,2,5,4,5,5,5,4,3,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,'-,'-
2019-09-02 04:39:52 UTC,2019-09-02 04:42:59 UTC,completed,ios,Safari 12.0,726a4e04-8452-11e9-8ebf-8d51c24db749,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,9,NA,5,NA,5,NA,NA,5,5,3,NA,NA,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Raporteissa voisi olla Alv laskettuna erikseen,Alvraportti
2019-09-02 05:46:59 UTC,2019-09-02 05:49:20 UTC,completed,windows,Chrome 76.0.3809.132,406c1ca0-862a-11e9-8398-69420ef791ab,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Sosiaalisen median,10,10,4,5,5,5,NA,5,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Kaikki on toiminut hyvin. :),Voiko MobilePayn liittää maksutavaksi iZettleen?
2019-09-02 06:44:40 UTC,2019-09-02 06:48:07 UTC,completed,windows,Chrome 76.0.3809.100,85fe3ee0-ad24-11e8-9d53-8e24b8d6b48b,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,8,8,4,4,4,2,NA,4,5,5,5,2,5,,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,...,...
2019-09-02 16:50:16 UTC,2019-09-02 16:52:47 UTC,completed,android,Chrome 76.0.3809.132,8ac55ad8-86ec-11e9-85bf-a151f6ab588c,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,9,9,4,4,4,5,4,4,4,4,4,4,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,.,.
2019-09-02 17:42:42 UTC,2019-09-02 17:47:19 UTC,completed,android,Chrome 76.0.3809.132,3223f762-8684-11e9-8273-a4156f6e8a04,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,10,10,5,NA,NA,5,NA,NA,5,5,5,3,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"Niin vähän vielä kokemusta, että ei mitään negatiivista sanottavaa",En ainakaan vielä ole huomannut
2019-09-03 08:24:57 UTC,2019-09-03 08:29:05 UTC,completed,ios,Safari 10.0,64057c58-86eb-11e9-a8ab-811663f23ae0,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Verkkomainoksen,7,8,3,4,4,4,5,4,2,4,4,3,4,,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"Maksuttomassa sovelluksessa voisi myös olla laskunjako, koska tilanteita joissa tätä tarvitsee tulee yllättävän paljon.",Maksuttomaan sovellukseen laskunjako.
2019-09-04 04:22:36 UTC,2019-09-04 04:25:33 UTC,completed,ios,Safari 12.1.2,6c58ce74-8753-11e9-9a52-dc94ef81d371,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,8,8,4,4,3,3,3,3,3,3,2,2,2,,,,,,,,,Kirjanpitotyökalut,,,,,,,,,,Helppo ottaa käyttöön,Kirjanpitäjä kaipaa selkeämpää rapottis
2019-09-04 07:08:26 UTC,2019-09-04 07:10:55 UTC,completed,android,Chrome 76.0.3809.111,b3f1ae00-afb2-11e8-971e-0a5f6f0d0045,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,6,6,2,4,1,1,4,2,4,2,4,4,4,,,Kortinlukija,,,,,,,,,,,,,,,,Smartum yhteensopivuus,Smartum
2019-09-05 04:14:23 UTC,2019-09-05 04:17:05 UTC,completed,android,Chrome 76.0.3809.111,2ba01c3c-886d-11e9-8939-903d733348a7,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,10,10,5,5,4,4,4,5,5,5,5,5,5,,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"Vielä ihan alkuvaiheessa, vaikea sanoa..",En osaa sanoa. Käyttökokemus vähäinen
2019-09-05 10:34:23 UTC,2019-09-05 10:36:23 UTC,completed,android,Chrome 75.0.3770.143,0a409b90-b062-11e8-a36c-0ce20bfd5aaf,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internethaulla (Google),10,10,4,5,NA,5,NA,NA,4,4,NA,4,4,,,,,Kassajärjestelmä,,,,,,,,,,,,,,En ole,Riittää minulle
2019-09-05 20:57:37 UTC,2019-09-05 21:02:06 UTC,completed,android,Chrome 76.0.3809.132,f7b48eb0-b0d8-11e8-af61-64dd4ed34b93,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internethaulla (Google),9,8,4,4,NA,4,NA,5,4,4,4,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,,,,,,,,,,,En ole erityisen tyytymätön mihinkään.,'-
2019-09-06 06:28:28 UTC,2019-09-06 06:33:37 UTC,completed,android,Chrome 70.0.3538.64,7984deb8-8833-11e9-8e82-eefc7bb5a252,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Verkkomainoksen,8,10,4,4,4,1,3,1,5,5,5,5,5,,,Kortinlukija,,,,,,,,,,,,,,,,Bluetooth yhteyttä niin hidasta,varinen näyttää
2019-09-06 06:41:33 UTC,2019-09-06 06:44:43 UTC,completed,ios,Safari 12.1.2,80f92150-6f0a-11e9-900d-3aa530c41fe0,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Sosiaalisen median,2,3,3,2,2,5,3,2,1,1,1,2,4,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Laitteeni ja puhelimeni eivät saa yhteyttä enää... kuukauden ajan toimi hyvin mutta sen jälkeen jatkuva yhdistämisvirhe... etsii etsii paina virtanäppäintä ei löydä yhteysvirhe,Toivon että nykyiset toimisi
2019-09-06 15:35:37 UTC,2019-09-06 15:39:06 UTC,completed,android,Chrome 76.0.3809.132,76413620-b1f1-11e8-9fc8-d385f4cfedfe,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Internethaulla (Google),10,10,5,5,5,5,NA,4,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,,,,,,,,,,,NA,Onko mahdollista yhdistää anroid taksamittariin?
2019-09-07 07:24:58 UTC,2019-09-07 07:28:11 UTC,completed,android,Chrome 74.0.3729.157,3ba2d4e0-b1ee-11e8-a99b-d3075735ea58,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Joku suositteli iZettleä minulle,10,10,3,5,3,5,NA,4,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,'-,'-
2019-09-08 17:30:51 UTC,2019-09-08 17:33:11 UTC,completed,android,Chrome 76.0.3809.132,f10fa336-8b72-11e9-90de-a3b0f1ee2b3d,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Verkkomainoksen,5,5,3,5,3,5,5,4,1,2,3,3,3,,,Kortinlukija,,,,,,,,,,,,,,,,Ongelmia yhteyden kanssa on ollut paljon. Päivitykset pitäisi olla ok.,"En koe, että pitäisi lisätä toinintoja."
2019-09-08 17:33:21 UTC,2019-09-08 17:37:20 UTC,completed,android,Chrome 76.0.3809.111,c5709b7c-8b9f-11e9-b7c0-e8362e83f7c3,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Joku suositteli iZettleä minulle,10,10,5,5,5,5,5,5,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,Kirjanpitotyökalut,,,,,,,,,,Kaikki ok,En tällä hetkellä
2019-09-08 18:39:25 UTC,2019-09-08 18:42:20 UTC,completed,windows,Chrome 76.0.3809.132,862282ac-8b7f-11e9-83ff-eba2a85e15b8,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Joku suositteli iZettleä minulle,10,10,5,5,5,5,5,5,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,,,Kirjanpitotyökalut,,,,,,,,,,en ole tyytymätön,en kaipaa mitään uutta
2019-09-09 05:52:11 UTC,2019-09-09 05:53:44 UTC,completed,windows,Chrome 76.0.3809.132,a492fa52-8b73-11e9-8f9e-8cfed877455a,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,8,8,NA,4,NA,4,NA,4,4,5,5,3,NA,,,Kortinlukija,,,,,,,,,,,,,,,,Ei mitään,Ei mitään tässä vaiheessa
2019-09-09 07:53:36 UTC,2019-09-09 07:55:34 UTC,completed,ios,Chrome 76.0.3809.123,55866856-7f23-11e9-ace7-8e82f0f2d0e1,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,10,10,5,5,NA,5,5,NA,5,5,5,5,NA,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,Kirjanpitotyökalut,,,,,,,,,,Olen tyytyväinen,En kaipaa
2019-09-09 08:04:02 UTC,2019-09-09 08:07:13 UTC,completed,windows,Firefox 69.0,1768dd44-8bba-11e9-9dea-fe499eabcbe9,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Sosiaalisen median,9,9,5,4,NA,4,4,NA,5,NA,5,3,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,Kirjanpitotyökalut,,,,,,,,,,Ei ole mitään valittamisen aihetta :),En ole vielä kaivannut muuta
2019-09-10 16:40:23 UTC,2019-09-10 16:44:40 UTC,completed,android,Chrome 76.0.3809.132,8e2592b0-b523-11e8-8c2c-9dce443ed182,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Joku suositteli iZettleä minulle,9,9,4,4,NA,4,NA,NA,4,4,4,4,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,Eipä suiremmin valittamista,Eos
2019-09-12 06:35:28 UTC,2019-09-12 06:38:25 UTC,completed,windows,Chrome 76.0.3809.132,6b5819aa-8ddc-11e9-b1cc-3be59f4c9dfc,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Joku suositteli iZettleä minulle,10,10,5,5,5,5,5,5,5,5,5,5,5,,,,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,olette ihania annan teille 99.99% eli melkein sataa,.
2019-09-12 14:48:45 UTC,2019-09-12 14:52:25 UTC,completed,android,Chrome 74.0.3729.157,418183b0-8c1e-11e9-9eaf-63f3f452d8be,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Joku suositteli iZettleä minulle,9,9,3,5,4,5,3,2,5,5,5,1,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,Olen yrittänyt ottaa yhteyttä asiakaspalveluun siinä onnistumatta,Useiden varastojen hallinta. Esim. Kivijalkamyymälä ja verkkokauppa (jo olemassa oleva verkkokauppa)
2019-09-12 18:17:05 UTC,2019-09-12 18:22:12 UTC,completed,ios,Safari 12.1.2,01272240-b5da-11e8-b017-86f1bd8984b1,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Internethaulla (Google),9,9,4,4,4,3,4,4,5,4,4,3,NA,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"Monet asiakkaat ovat toivoneet kuittia pdf-muodossa, mutta tätä varsin helppoa parannusta ette ole jostain syystä tehneet..","Minua helpottaisi että kuukausittaisessa maksatuksessa maksettaisiin vain ko. kuukauden summa eli sama kuin raportissa. Ei siis koko saldoa, joka on avoinna. 

Voisiko lukija koittaa yhdistää automaattisesti vaikka kolmeen viimeisimpään laitteeseen tms? Meitä on 2-3 hlöä, jotka vuorottelevat laitteen kanssa."
2019-09-13 15:32:55 UTC,2019-09-13 15:35:06 UTC,completed,android,Chrome 76.0.3809.132,22474fb0-b722-11e8-84d5-a1137dabfef9,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Verkkomainoksen,9,9,4,4,NA,2,NA,3,4,4,4,2,NA,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,,,,,,,,,,,,,,,Kaikki ok,Kaikki ok
2019-09-13 15:51:03 UTC,2019-09-13 15:57:20 UTC,completed,ios,Safari 12.1.2,1fd6de60-b742-11e8-ad62-9d10c47cc2cb,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Sosiaalisen median,10,10,5,5,5,5,5,5,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,Kirjanpitotyökalut,,,,,,,,,,Olen erittäin tyytyväinen,Tällähetkellä kaikki toimii loistavasti
