Started At,Completed At,Completion Status,Device Type,Browser,Organization Uuid,Segment,Organizationscountry,Utm Medium,Utm Source,Utm Campaign,1. 1. How did you find out about iZettle?,"2. 2. Overall, how satisfied are you with iZettle, on a scale from 1 to 10?",3. 3. How likely is it that you would recommend iZettle to a friend or colleague?,"4.1. 4. Could you please indicate, on a scale from 1 to 5, how satisfied you are with: Deposits","4.2. 4. Could you please indicate, on a scale from 1 to 5, how satisfied you are with: The total amount you can accept per card payment","4.3. 4. Could you please indicate, on a scale from 1 to 5, how satisfied you are with: Communication efforts (e.g., about new features iZettle releases, tips & tricks, account updates)","4.4. 4. Could you please indicate, on a scale from 1 to 5, how satisfied you are with: Your account on my.izettle.com","4.5. 4. Could you please indicate, on a scale from 1 to 5, how satisfied you are with: Customer support","4.6. 4. Could you please indicate, on a scale from 1 to 5, how satisfied you are with: Taking payments","4.7. 4. Could you please indicate, on a scale from 1 to 5, how satisfied you are with: Compatibility with accessories (e.g., printers, stands, barcode scanners, etc.)","4.8. 4. Could you please indicate, on a scale from 1 to 5, how satisfied you are with: Transaction fees","4.9. 4. Could you please indicate, on a scale from 1 to 5, how satisfied you are with: Sales reports","4.10. 4. Could you please indicate, on a scale from 1 to 5, how satisfied you are with: Card reader","4.11. 4. Could you please indicate, on a scale from 1 to 5, how satisfied you are with: Offering your customers a receipt","5. 5. Which of the following products, services or solutions do you know or think that iZettle can offer small businesses?",,,,,,,,,,,6. 6. We are always looking to grow and improve the service for our customers. Please explain below if there is anything you are particularly dissatisfied with:,7. 7. We are always looking to grow and improve the service for our customers. Please explain below if there is any functionality in our service that you are missing today:
2019-08-26 22:46:15 UTC,2019-08-26 22:48:37 UTC,completed,ios,Safari 12.1.2,0aae8ab2-5f74-11e9-ae69-6b87abfd8576,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Social media,6,9,3,5,5,NA,NA,5,NA,4,NA,5,3,, Loyalty/CRM add-on,,,,,,,,,,Would like to see a faster turnaround in cash deposit,N/a
2019-08-27 06:41:49 UTC,2019-08-27 06:46:22 UTC,completed,android,Chrome 67.0.3396.87,13f2b0c2-7d96-11e9-ba6a-a4cf28db8bdc,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,8,9,4,4,NA,4,NA,4,NA,4,4,5,3,,,,Card Reader,,,Tools to track and analyze sales,,,,,N/A,N/A
2019-08-27 06:45:52 UTC,2019-08-27 06:49:12 UTC,completed,android,Chrome 67.0.3396.87,e9241526-7fba-11e9-9c45-e1960925e08d,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internet search (Google),10,9,5,NA,5,5,NA,5,NA,4,NA,5,NA,,,,,,,,,,,None of the above,Everything great so far,Not at the moment
2019-08-27 07:22:42 UTC,2019-08-27 07:25:42 UTC,completed,windows,Chrome 76.0.3809.100,4bfa996e-812c-11e9-8fd4-5bb0b3a1d420,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,9,9,4,4,4,4,4,4,4,3,4,4,4,,,,Card Reader,,,,,,,,na,We would be interested in incorporating your method of payment to our website
2019-08-27 07:50:29 UTC,2019-08-27 07:55:50 UTC,completed,ios,Safari 12.1.2,50e2243e-8077-11e9-a25e-c5bb92146743,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,7,7,4,1,4,5,4,3,4,2,4,4,5,"Cash register add-on (for example receipt printer, barcode reader etc.)",,Employee management tools,Card Reader,Invoicing,,Tools to track and analyze sales,,Tools to manage inventory,,,"Occasional Connection problems resulting in having to
Use alternative payment method 
Increase in payment limit definitely needed",Can’t think of any at the moment
2019-08-27 08:13:13 UTC,2019-08-27 08:22:33 UTC,completed,android,Chrome 76.0.3809.111,9d284600-a5eb-11e8-9dc0-678f9b24cb85,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Somebody recommended iZettle to me,10,10,5,5,5,5,NA,5,NA,5,5,5,4,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,Card Reader,,Point-of-sale system,Tools to track and analyze sales,,,,,I would love to have one till machine/printer that 3/4 different staff members with their own accounts could connect to independently with their own mobile phones on different days in the shop. Easy to use eg with a button with each of our names on it. So eg I could take a sale for the Tuesday lady & the money would go to her account etc..... Each person would be able to connect with their own mobile phone but not be able to view the others details or change anything. 😂 Do you think that this would be possible? 🍀🍀🍀😎🤔,No
2019-08-27 08:35:59 UTC,2019-08-27 08:46:38 UTC,completed,mac,Chrome 76.0.3809.100,a6d5978c-812f-11e9-b709-88f1a9330537,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,8,8,5,5,4,5,NA,3,NA,3,5,4,NA,,,,,,,,,,,None of the above,"When I have a customer, I switch on the izettle, it takes around 20 seconds to get to Welcome! on the screen, I then have to wait between 20 and 30 seconds before the Hello! word comes on the screen, with my phone waiting on the app. This delay can be difficult when I have other customers to serve. Is there any way this can be speeded up?","None, I only use it in its basic form."
2019-08-27 10:59:51 UTC,2019-08-27 11:03:43 UTC,completed,windows,Firefox 68.0,cd333390-a641-11e8-b4f5-e5fd70b715c5,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,I paid for something with iZettle or saw someone else do so,6,4,3,5,3,3,4,3,3,2,4,1,5,,,Employee management tools,,,,Tools to track and analyze sales,,Tools to manage inventory,Accounting tools,,Differents shops/items in the same account,card reader 2 is not working properly and all my friends and I are experiencing issues with connection bluetooth with devices
2019-08-27 12:26:59 UTC,2019-08-27 12:29:29 UTC,completed,windows,Microsoft Edge 18.17763,d4750700-a92a-11e8-8f65-d83b44bed8a4,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Somebody recommended iZettle to me,10,10,5,NA,3,5,4,5,4,5,5,5,3,,,,Card Reader,,,Tools to track and analyze sales,,Tools to manage inventory,,,nothing,none that applies to me
2019-08-27 12:44:28 UTC,2019-08-27 12:52:00 UTC,completed,ios,Safari 12.1.2,11e49860-a928-11e8-ba49-31629e264ace,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Television,7,7,5,5,3,5,4,2,NA,5,5,2,NA,,,,,,,,,,,None of the above,"Reader and phone often do not connect
Need to be able to take payment over phone (remotely) without card as you can with Sum Up",Remote payment
2019-08-27 15:24:36 UTC,2019-08-27 15:27:04 UTC,completed,ios,Safari 12.1.2,5abc39c0-aa0a-11e8-8c8e-026f19e08c79,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internet search (Google),10,10,5,5,4,3,NA,5,NA,4,4,5,5,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,Card Reader,Invoicing,Point-of-sale system,Tools to track and analyze sales,,Tools to manage inventory,,,Nothing to add,Nothing to add
2019-08-27 15:59:44 UTC,2019-08-27 16:01:52 UTC,completed,android,Chrome 67.0.3396.87,dc9a49e0-a9d4-11e8-bd66-d01027bdeedf,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internet search (Google),9,10,3,5,5,5,5,5,5,5,5,5,5,,,,,,,,,Tools to manage inventory,Accounting tools,,Sending an invoice reminder set at certain intervals.,Na
2019-08-27 16:12:59 UTC,2019-08-27 16:15:52 UTC,completed,android,Firefox 68.0,e795cbc0-aa11-11e8-a7ce-396fef9a2315,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internet search (Google),9,10,5,5,5,5,5,5,NA,4,NA,5,5,,,,Card Reader,,,,,,,,N/A,N/A
2019-08-27 17:07:31 UTC,2019-08-27 17:11:57 UTC,completed,ios,Safari 12.1.2,7ae0e420-aa29-11e8-b0cd-0bce339e01ed,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Somebody recommended iZettle to me,8,8,4,4,4,4,4,4,4,3,4,3,4,, Loyalty/CRM add-on,Employee management tools,Card Reader,Invoicing,,Tools to track and analyze sales,,Tools to manage inventory,Accounting tools,,Some time the reader either takes long time to initiate or doesn’t work.,Going well
2019-08-27 18:15:07 UTC,2019-08-27 18:18:19 UTC,completed,ios,Safari 12.1.2,977d361a-8219-11e9-a8cf-4d455502625a,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Online ads,10,10,4,4,4,4,4,5,3,3,4,4,3,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,Card Reader,Invoicing,Point-of-sale system,,,Tools to manage inventory,,,The cash register is no good and expensive for what it is. We picked up one at Costco at a Fraction of the price and it’s far better,N/A
2019-08-27 18:21:03 UTC,2019-08-27 18:27:16 UTC,completed,mac,Safari 12.1.2,d02ea45c-81fc-11e9-a74b-3b68f06df70e,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,7,7,4,4,3,3,3,4,4,3,3,4,4,,,,Card Reader,Invoicing,,,,,,,"The monthly payment for E-commerce is a bit too much. Hopefully, you can rethink about it.",Improving the website samples in Izettle E-commerce.
2019-08-27 18:22:53 UTC,2019-08-27 18:27:04 UTC,completed,android,Chrome 76.0.3809.111,8437b878-81b0-11e9-b1a0-361938d67cfd,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,10,10,4,5,4,5,3,5,5,4,5,5,NA,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,Card Reader,Invoicing,Point-of-sale system,,,,,,"Would like a button that confirms the customer has paid the bill in full.

It's a pain in the arse to charge a customer £5.00 then have to type £5.00 rather than pressing on...
 Paid in full button",Think I put it on the previous q
2019-08-27 18:35:19 UTC,2019-08-27 18:38:21 UTC,completed,ios,Safari 12.1.1,6fba9900-a9fd-11e8-b833-5c3bcdf086c7,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internet search (Google),10,10,5,5,5,5,NA,5,NA,4,4,5,5,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,Card Reader,Invoicing,,,,,,,"Satisfied with almost everything, as always just cost of fees could be a little less!",None
2019-08-27 18:35:31 UTC,2019-08-27 18:43:01 UTC,completed,android,Chrome 76.0.3809.111,37a3fd70-a9e1-11e8-8ed3-409648db4d94,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Somebody recommended iZettle to me,10,10,5,5,4,4,NA,5,3,4,5,5,4,,,,,,Point-of-sale system,,,,,,I find the price of the printer too high to a small business.,Not at present
2019-08-27 19:24:12 UTC,2019-08-27 19:26:25 UTC,completed,ios,Safari 12.1.2,024250b4-8230-11e9-8ccf-07241f339cef,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internet search (Google),9,9,4,5,4,5,4,5,5,3,5,5,5,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,Card Reader,Invoicing,Point-of-sale system,Tools to track and analyze sales,,Tools to manage inventory,,,None for me,Na
2019-08-27 19:34:36 UTC,2019-08-27 19:37:26 UTC,completed,windows,Chrome 76.0.3809.100,887859f0-a9df-11e8-9a5e-c7d1b2019f1d,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Somebody recommended iZettle to me,10,10,5,5,5,5,NA,5,NA,4,5,5,5,,,,,,,,,,Accounting tools,,It's all good so far thank you,Nothing at the moment thanks
2019-08-27 19:41:23 UTC,2019-08-27 19:44:18 UTC,completed,android,Chrome 76.0.3809.111,75464780-a9f2-11e8-8e39-de9ca5732249,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Somebody recommended iZettle to me,10,10,5,5,5,5,5,5,NA,5,5,5,5,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,Card Reader,Invoicing,Point-of-sale system,Tools to track and analyze sales,Business financing,Tools to manage inventory,Accounting tools,,"I have been extremely satisfied with your service! Simple tools and applications, and very little maintenence.",None that i can think of.
2019-08-27 19:41:39 UTC,2019-08-27 19:46:21 UTC,completed,mac,Safari 12.1.1,1d4f1e90-a78a-11e8-bf00-3fcd21835183,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Somebody recommended iZettle to me,9,9,4,5,5,5,NA,5,5,4,3,5,4,"Cash register add-on (for example receipt printer, barcode reader etc.)",,Employee management tools,Card Reader,Invoicing,,Tools to track and analyze sales,Business financing,,,,none,would like weekly sales reports as well as monthly and daily to compare week on week
2019-08-27 19:45:49 UTC,2019-08-27 19:48:56 UTC,completed,ios,Safari 12.1.2,1a9eb70c-8252-11e9-bbc0-c0f55115b52d,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,9,9,5,5,4,4,5,5,NA,4,4,5,5,,,,Card Reader,Invoicing,Point-of-sale system,Tools to track and analyze sales,,,,,Sales reports in cvs,.
2019-08-27 19:56:53 UTC,2019-08-27 19:59:35 UTC,completed,ios,Safari 12.1.2,63daf262-8254-11e9-9ef8-fa0743cdc72c,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internet search (Google),9,9,4,5,4,4,3,5,3,3,4,4,3,,,,,,,,,,,None of the above,I wish the card reader showed battery life on the screen,None
2019-08-27 20:17:50 UTC,2019-08-27 20:20:51 UTC,completed,android,Chrome 76.0.3809.111,35069b20-a8c1-11e8-88bd-474f1812dc20,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Social media,10,10,5,4,4,5,NA,5,NA,4,5,5,5,"Cash register add-on (for example receipt printer, barcode reader etc.)",,Employee management tools,Card Reader,Invoicing,Point-of-sale system,Tools to track and analyze sales,,,Accounting tools,,"Nothing, thanks",Receipt direct from izettle machine
2019-08-27 21:31:15 UTC,2019-08-27 21:36:08 UTC,completed,ios,Safari 12.1.2,86dd4f30-8259-11e9-8c98-21adfc41788d,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,8,8,5,5,NA,4,NA,5,NA,4,2,4,5,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,Card Reader,Invoicing,Point-of-sale system,,,,,,I would like to have the option of seeing what the percentage of profit I make off each item I sell when I have inputted the costing.,I would like the opportunity to track our loyalty cards that we offer.
2019-08-27 21:54:39 UTC,2019-08-27 21:57:36 UTC,completed,windows,Chrome 76.0.3809.132,a6edd104-8138-11e9-ae63-e829a758e40e,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internet search (Google),10,10,4,5,5,NA,NA,5,NA,5,NA,5,5,"Cash register add-on (for example receipt printer, barcode reader etc.)",,Employee management tools,Card Reader,,Point-of-sale system,Tools to track and analyze sales,,Tools to manage inventory,,,"Nothing - iZettle is great! The only thing I wouldn't rate as perfect is the deposit time, as I'm a tad impatient, but it's fine really.","Can't think of any. That's a good thing, I think."
2019-08-27 22:06:46 UTC,2019-08-27 22:10:54 UTC,completed,android,Chrome 67.0.3396.87,6db2068a-8250-11e9-97c5-f70a7294470e,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internet search (Google),10,10,5,5,4,5,5,5,4,4,4,5,5,,,,Card Reader,,,Tools to track and analyze sales,,,,,None,No
2019-08-27 22:47:17 UTC,2019-08-27 22:50:02 UTC,completed,ios,Safari 12.1.2,5b12dcb0-a9f3-11e8-83c9-4d0a1d391143,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,I paid for something with iZettle or saw someone else do so,9,9,4,3,3,3,3,4,3,3,3,4,3,,,,Card Reader,,,,,,,,None,None
2019-08-28 03:16:34 UTC,2019-08-28 03:21:43 UTC,completed,ios,Safari 12.1.2,d09c22d2-81d1-11e9-8524-6170430eff2e,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internet search (Google),10,10,4,NA,4,4,4,4,NA,4,4,5,4,,,,,,,,,,,None of the above,None; I’m a happy customer,A mini receipt printer? I have a tiny shop and also do fairs. No space for a proper printer ...
2019-08-28 06:48:39 UTC,2019-08-28 06:51:12 UTC,completed,windows,Chrome 76.0.3809.100,1e3361aa-81e5-11e9-ac49-aa1d58bafce0,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,8,10,4,4,4,4,3,4,3,3,3,3,4,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,Card Reader,Invoicing,Point-of-sale system,Tools to track and analyze sales,Business financing,,,,No,No
2019-08-28 08:00:54 UTC,2019-08-28 08:05:27 UTC,completed,ios,Safari 12.0,ca8ffe60-825b-11e9-9b1f-3eebebe6099a,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,10,10,5,5,5,5,5,5,5,5,5,5,5,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,,,,,,,,,Happy,Could do with receipt device
2019-08-28 08:06:50 UTC,2019-08-28 08:11:31 UTC,completed,windows,Microsoft Edge 18.18362,b3b40766-81ea-11e9-bd66-b8509c3d08a2,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,10,10,5,NA,4,NA,5,5,NA,4,NA,5,NA,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,,,,,,,,,"The reader is great, the wifi is not always but this is not an IZettle problem",nothing I can think of at the moment
2019-08-28 08:11:08 UTC,2019-08-28 08:15:18 UTC,completed,mac,Chrome 75.0.3770.142,f3c1a30e-81ef-11e9-b5be-4a17a7ed03fb,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,10,10,NA,NA,NA,NA,5,5,NA,4,4,5,5,,,,Card Reader,,Point-of-sale system,,,,Accounting tools,,"Was delighted with my iZettle, perfect for my occasional art events. Very easy to use once I had spoken to one of your very helpful team.",The card reader does everything I need. I have recommended it to a local business already.
2019-08-28 12:14:55 UTC,2019-08-28 12:18:37 UTC,completed,windows,Microsoft Edge 18.18362,dc2fcfa0-a760-11e8-b41d-fada890cf3a5,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Somebody recommended iZettle to me,10,10,5,5,5,5,5,5,NA,5,5,5,NA,,,,,,,,,,,None of the above,"Only that 4G does not work in some of the places we go.  Obviously this is a network problem, not an izettle problem",Totally happy with all of it.
2019-08-28 15:22:42 UTC,2019-08-28 15:30:36 UTC,completed,android,Chrome 76.0.3809.111,e62ea650-aaf0-11e8-9f2d-4d0a3cccf5fc,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Somebody recommended iZettle to me,6,7,5,5,NA,2,3,2,NA,3,3,5,5,,,,Card Reader,,,,,,,,I am having repeated problems with being able to accept card payments when NOT in a WiFi zone despite apparently having 3G/4G reception. I have rung the helpline on two occasions and they assure me that this should be possible. They have checked all my settings and we have even deleted Izettle and re installed it. As I do markets (not necessarily in range of any WiFi) this is an ongoing problem for me. Apart from this critical issue Everything else is OK.,See last answer
2019-08-28 15:34:55 UTC,2019-08-28 15:45:32 UTC,completed,mac,Safari 12.1,12e1e08a-7f9f-11e9-b460-d5f6cc9c4d6a,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,10,10,5,5,5,NA,NA,5,NA,5,NA,5,5,,,,Card Reader,,,,,,,,nothing comes to mind,.
2019-08-28 16:03:36 UTC,2019-08-28 16:06:10 UTC,completed,android,Chrome 76.0.3809.132,ddae0950-aad0-11e8-8880-da9880736133,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Somebody recommended iZettle to me,10,10,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,None of the above,I am happy otherwise I would not be with you.,Not for me
2019-08-28 17:38:45 UTC,2019-08-28 17:42:24 UTC,completed,windows,Chrome 76.0.3809.100,e4f1edb0-8204-11e9-9f60-3b46b748ef34,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,2,2,3,5,3,2,3,2,NA,1,4,2,3,,,,Card Reader,,,,,,,,you take a big percentage then the bank takes money for each payment in to bank :/  sometimes card reader will not connect,lower costs and stop wasting money ! then more people would use your system
2019-08-28 18:11:03 UTC,2019-08-28 18:15:05 UTC,completed,ios,Safari 12.1.2,8b9709c0-aac9-11e8-82b3-1a1fc1a1f051,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Somebody recommended iZettle to me,8,8,4,4,4,4,5,4,NA,2,5,4,NA,,,,,,,,,,,None of the above,Not being able to take card payments over the phone . It a right pain in the arse having to drive over to a customers house to take payment.,Card payment over the phone
2019-08-28 18:18:02 UTC,2019-08-28 18:20:13 UTC,completed,ios,Safari 12.1.2,8810ae0c-82d5-11e9-b134-50ebaad03c5a,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internet search (Google),8,9,4,5,5,5,5,5,5,5,5,5,5,, Loyalty/CRM add-on,,,Invoicing,Point-of-sale system,,,,,,"When splitting a bill, you can only split the bill into two. And then cannot change each bill, it would be easier if you could move items round into different bills.",Loyalty
2019-08-28 19:07:18 UTC,2019-08-28 19:09:50 UTC,completed,windows,Chrome 76.0.3809.132,d6bdc0ca-8209-11e9-9823-35ecd4f8a068,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,10,10,5,5,NA,5,NA,5,NA,4,NA,5,NA,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,Card Reader,Invoicing,Point-of-sale system,Tools to track and analyze sales,,,,,Nothing - it was perfect for what I wanted. I've experienced no problems at all.,None that I can think of for my purposes.
2019-08-28 19:38:31 UTC,2019-08-28 19:42:15 UTC,completed,android,Chrome 67.0.3396.87,71d71ca0-8309-11e9-99bc-1deff45684dc,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Online ads,9,10,5,4,4,5,5,4,4,4,5,5,5,,,,,,,,Business financing,,,,Non,No
2019-08-28 19:44:19 UTC,2019-08-28 19:46:59 UTC,completed,android,Chrome 67.0.3396.87,e99ad8a0-aa13-11e8-81f1-2c570f3fd99f,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internet search (Google),10,10,5,4,5,5,NA,5,NA,3,5,5,5,,,,,,,,,,,None of the above,Nothing,A charging dock facility for my van when I am driving around
2019-08-28 19:51:46 UTC,2019-08-28 19:55:31 UTC,completed,ios,Safari 12.1.1,a938f1fc-82b7-11e9-9288-1b67847fdd79,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Somebody recommended iZettle to me,9,9,5,5,5,5,NA,5,NA,4,NA,5,4,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,Card Reader,Invoicing,Point-of-sale system,,,Tools to manage inventory,Accounting tools,,Very satisfied,Very satisfoed
2019-08-28 19:54:04 UTC,2019-08-28 19:56:29 UTC,completed,ios,Safari 12.1.2,c0912792-8321-11e9-b29c-2469722f3fce,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,I paid for something with iZettle or saw someone else do so,10,10,4,NA,5,NA,4,5,NA,4,NA,5,5,"Cash register add-on (for example receipt printer, barcode reader etc.)",,,Card Reader,Invoicing,Point-of-sale system,Tools to track and analyze sales,,Tools to manage inventory,,,Nothing,No
2019-08-29 04:01:04 UTC,2019-08-29 04:03:48 UTC,completed,android,Chrome 76.0.3809.132,8104613a-80a5-11e9-bb38-7e64b29fabf0,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Social media,10,10,5,5,NA,5,NA,5,NA,5,5,5,5,,,,Card Reader,,,,,,,,No,No
2019-08-29 04:49:14 UTC,2019-08-29 04:57:21 UTC,completed,ios,Safari 12.1.2,a097b020-ab02-11e8-b0b1-205bc9308663,3M,GB,email,crm,EU_GB_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internet search (Google),8,8,4,5,4,4,NA,5,NA,3,4,4,5,,,,Card Reader,Invoicing,,,,,,,None,None
