Started At,Completed At,Completion Status,Device Type,Browser,Organization Uuid,Segment,Organizationscountry,Utm Medium,Utm Source,Utm Campaign,1. 1. Comment avez-vous entendu parler d'iZettle ?,"2. 2. Dans l'ensemble, quel est votre niveau de satisfaction vis-à-vis d'iZettle sur une échelle de 1 à 10 ?",3. 3. Quelle est la probabilité que vous recommandiez iZettle à un ami ou à un collègue ?,"4.1. 4. Pourriez-vous indiquer, sur une échelle de 1 à 5, votre niveau de satisfaction par rapport : Des lecteurs de carte","4.2. 4. Pourriez-vous indiquer, sur une échelle de 1 à 5, votre niveau de satisfaction par rapport : Aux frais de transaction","4.3. 4. Pourriez-vous indiquer, sur une échelle de 1 à 5, votre niveau de satisfaction par rapport : Des rapports d'activité","4.4. 4. Pourriez-vous indiquer, sur une échelle de 1 à 5, votre niveau de satisfaction par rapport : À votre compte sur my.izettle.com","4.5. 4. Pourriez-vous indiquer, sur une échelle de 1 à 5, votre niveau de satisfaction par rapport : Aux virements","4.6. 4. Pourriez-vous indiquer, sur une échelle de 1 à 5, votre niveau de satisfaction par rapport : D'accepter des paiements","4.7. 4. Pourriez-vous indiquer, sur une échelle de 1 à 5, votre niveau de satisfaction par rapport : À notre communication (par ex. à propos de nouvelles fonctionnalités, trucs & astuces, mises à jour)","4.8. 4. Pourriez-vous indiquer, sur une échelle de 1 à 5, votre niveau de satisfaction par rapport : Des reçus pour vos clients","4.9. 4. Pourriez-vous indiquer, sur une échelle de 1 à 5, votre niveau de satisfaction par rapport : Du service client","4.10. 4. Pourriez-vous indiquer, sur une échelle de 1 à 5, votre niveau de satisfaction par rapport : À la compatibilité avec les accessoires (par ex. imprimantes, supports, lecteur de code-barres, etc.)","5. 5. Parmi les produits, services ou solutions ci-dessous, lesquels, à votre avis, iZettle pourrait proposer aux petites entreprises ?",,,,,,,,,,,6. 6. Nous essayons constamment d'agrandir et d'améliorer nos services pour nos utilisateurs. Veuillez expliquer ci-dessous si il y a quelque chose en particulier dont vous n'êtes pas satisfait :,7. 7. Nous essayons constamment d'agrandir et d'améliorer nos services pour nos utilisateurs. Veuillez expliquer ci-dessous si il y a une fonctionnalité qui vous manque dans notre service aujourd'hui :
2019-08-28 12:07:54 UTC,2019-08-28 12:22:10 UTC,completed,android,Firefox 68.0,71c9cc6e-8212-11e9-ab08-1c2205921beb,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Quelqu'un m'a recommandé iZettle,8,8,4,3,3,3,3,3,3,3,3,3,,,,,,,,,Lecteur de carte,,,RAS,RAS
2019-08-28 13:02:39 UTC,2019-08-28 13:04:30 UTC,completed,windows,Chrome 76.0.3809.100,9393528e-7ccc-11e9-b5a1-4f59a7cbfd41,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Réseaux sociaux,9,9,5,3,5,5,5,5,5,5,5,NA,,,,,,,,,,Aucune des réponses ci-dessus,,RIEN,NON
2019-08-28 15:27:16 UTC,2019-08-28 15:29:17 UTC,completed,windows,Firefox 68.0,8bdec450-aacd-11e8-aead-b83b9972b373,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Quelqu'un m'a recommandé iZettle,9,9,5,4,NA,NA,5,4,4,4,5,NA,,Outils de suivi et d'analyse des ventes,,,,"Accessoires de caisse (comme une imprimante à reçus, un lecteur de code-barres, etc.)",Facturation,,,,,Pas à ce jour !,A priori non
2019-08-28 15:38:43 UTC,2019-08-28 15:40:54 UTC,completed,android,Firefox 65.0,aab04b50-aaab-11e8-9c71-165e0d7407ae,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Quelqu'un m'a recommandé iZettle,10,10,3,1,4,3,5,5,5,NA,NA,NA,,Outils de suivi et d'analyse des ventes,,Outils comptables,,,,,,,,Pas de possibiliter de changer de compte banquaire sans cree nouveau compte.,Changement compte
2019-08-28 15:43:34 UTC,2019-08-28 15:46:17 UTC,completed,android,Chrome 61.0.3163.128,fc0f1840-aacf-11e8-b4ae-c095b8d3e278,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Réseaux sociaux,9,9,5,3,5,5,4,5,4,5,5,5,,,,,,,,,,Aucune des réponses ci-dessus,,Bbbbbbb,Bbbb
2019-08-28 19:00:40 UTC,2019-08-28 19:03:59 UTC,completed,android,Chrome 67.0.3396.87,bd4be9fc-82f7-11e9-9535-ab4b30470bb1,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Recherche internet (Google),9,9,4,2,3,NA,4,4,NA,4,4,NA,,,Fonction de gestion de la fidélisation / CRM,Outils comptables,,,,,,,,L'autonomie de la batterie du lecteur,Outil comptable
2019-08-29 05:20:41 UTC,2019-08-29 05:22:28 UTC,completed,mac,Firefox 68.0,12510ed4-82ba-11e9-8a6b-7ab124a07c9e,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,"J'ai utilisé, ou vu quelqu'un utiliser iZettle pour acheter quelque chose",10,10,5,4,5,5,5,5,NA,NA,5,NA,Outils de gestion des stocks,Outils de suivi et d'analyse des ventes,,Outils comptables,,"Accessoires de caisse (comme une imprimante à reçus, un lecteur de code-barres, etc.)",Facturation,Système de point de vente,Lecteur de carte,,,"Non, tout va bien.",Non
2019-08-29 10:48:36 UTC,2019-08-29 10:54:45 UTC,completed,mac,Safari 12.1.1,a9ab5210-aae5-11e8-864d-a701bd45efca,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),9,10,5,4,4,NA,NA,5,NA,NA,NA,NA,Outils de gestion des stocks,Outils de suivi et d'analyse des ventes,,Outils comptables,,"Accessoires de caisse (comme une imprimante à reçus, un lecteur de code-barres, etc.)",Facturation,,Lecteur de carte,,,Rien à redire.,Je ne vois pas.
2019-08-29 15:22:48 UTC,2019-08-29 15:24:39 UTC,completed,android,Chrome 76.0.3809.132,94475090-ab5d-11e8-8321-4f19ac8f7121,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),8,8,NA,3,3,3,4,5,2,3,2,NA,,,,,,,,,,Aucune des réponses ci-dessus,,N/A,N/A
2019-08-29 19:27:42 UTC,2019-08-29 19:30:16 UTC,completed,ios,Safari 11.0,3bb77fce-83e1-11e9-ac43-f1df8589589d,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Recherche internet (Google),8,8,5,3,5,5,5,5,5,5,5,5,,,Fonction de gestion de la fidélisation / CRM,,,,,,,,,Ras pour le moment,Ras pour le moment
2019-08-29 19:37:10 UTC,2019-08-29 19:41:42 UTC,completed,android,Chrome 76.0.3809.132,ed7218ec-83a9-11e9-b21f-297abc262197,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Recherche internet (Google),6,6,3,4,5,5,4,3,4,3,4,1,Outils de gestion des stocks,,,,,,,,,,,La compatibilité avec le téléphone ou la tablette,Je rate des ventes car la connexion entre le téléphone et le lecteur carte saute régulièrement et à parfois beaucoup de mal à renter dans l'ordre.
2019-08-29 21:11:47 UTC,2019-08-29 21:17:23 UTC,completed,android,Chrome 76.0.3809.111,2e22b278-83c0-11e9-932d-d144e35a71d6,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Recherche internet (Google),9,9,4,2,2,3,NA,4,2,2,3,NA,,,,Outils comptables,,"Accessoires de caisse (comme une imprimante à reçus, un lecteur de code-barres, etc.)",Facturation,,,,,Le % des commissions,Virement instantané de compte à compte gratuit.
2019-08-30 07:33:22 UTC,2019-08-30 07:36:46 UTC,completed,mac,Chrome 76.0.3809.100,6110705c-83df-11e9-9ff6-d285e5c66c2f,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Recherche internet (Google),8,8,3,2,4,4,5,4,2,2,3,NA,,,Fonction de gestion de la fidélisation / CRM,Outils comptables,,,Facturation,,,,,le lecteur un peu plus moderne,retrouvez les mail des client qui ont payé
2019-08-30 15:24:58 UTC,2019-08-30 15:26:48 UTC,completed,android,Chrome 69.0.3497.128,96a7b740-ac38-11e8-b9aa-5e87dd4175ac,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,"J'ai utilisé, ou vu quelqu'un utiliser iZettle pour acheter quelque chose",9,9,5,4,5,NA,5,5,2,3,NA,NA,,Outils de suivi et d'analyse des ventes,,,,,,,,,,Ras,Rien
2019-08-30 15:53:04 UTC,2019-08-30 15:56:45 UTC,completed,android,Generic Browser 0.0,e8483700-ac2e-11e8-9ca3-763fbfcbc44f,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Quelqu'un m'a recommandé iZettle,9,8,5,5,4,4,4,4,4,5,4,4,,,,,,,Facturation,,,,,Je suis tres satisfaite.,Non pas pour moi
2019-08-30 16:59:59 UTC,2019-08-30 17:08:47 UTC,completed,android,Chrome 67.0.3396.87,78a4fdb0-ac75-11e8-9ec6-cbc5fa107898,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Télévision,10,10,5,5,5,5,5,5,4,5,5,3,Outils de gestion des stocks,,,,,,,,,,,Personnellement je n ai jamais eu de mises a jour a faire prk,Les mises a jours
2019-08-30 18:29:48 UTC,2019-08-30 18:36:44 UTC,completed,windows,Chrome 76.0.3809.100,507effd0-ac33-11e8-97f5-8b7efff1aa56,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Publicité sur internet,10,10,5,5,5,5,5,5,3,4,4,NA,,,,,,"Accessoires de caisse (comme une imprimante à reçus, un lecteur de code-barres, etc.)",,,,,,comment visualiser les numéros de telephone de mes clients,voir les numéros de telephone de mes clients
2019-08-30 19:22:09 UTC,2019-08-30 19:24:08 UTC,completed,windows,Firefox 68.0,ff3bfbfc-849d-11e9-bf0a-0cf9d5aa1d68,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Recherche internet (Google),10,10,5,3,5,5,5,5,4,5,NA,NA,,,Fonction de gestion de la fidélisation / CRM,Outils comptables,,,Facturation,,,,,,
2019-08-30 21:11:04 UTC,2019-08-30 21:13:19 UTC,completed,ios,Safari 12.1.2,6970d2f8-83a0-11e9-bcf8-27af4f02ec18,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Télévision,10,10,5,2,5,5,5,5,5,2,5,1,,,,,,"Accessoires de caisse (comme une imprimante à reçus, un lecteur de code-barres, etc.)",,,,,,"Imprimante a reçus trop cher je dois attendre pour l
Acheter",Imprimante a reçu plus accessible
2019-08-31 05:29:08 UTC,2019-08-31 05:32:56 UTC,completed,android,Chrome 70.0.3538.110,3f9c2c3a-8453-11e9-8e68-f51ec4c270e9,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Recherche internet (Google),8,9,4,4,4,3,5,5,3,5,NA,NA,,,,,,,,,,Aucune des réponses ci-dessus,,Rien,Rien
2019-08-31 16:55:28 UTC,2019-08-31 17:03:54 UTC,completed,android,Chrome 76.0.3809.111,878ac460-acfa-11e8-80f6-07f144de47d5,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),8,9,4,3,5,5,4,5,5,5,5,4,,,,,,,Facturation,,,,,Raccourcir le délai d encaissement,Non
2019-08-31 20:40:05 UTC,2019-08-31 20:43:26 UTC,completed,windows,Chrome 76.0.3809.100,173835f0-ac49-11e8-9e39-377cb6ddbfe3,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),9,10,5,5,5,3,5,5,4,2,5,2,Outils de gestion des stocks,,,,,,Facturation,,Lecteur de carte,,,Boitier un peu plus grand avec écran plus grand,non
2019-08-31 20:45:13 UTC,2019-08-31 20:48:15 UTC,completed,mac,Firefox 68.0,6e28b9e0-ad28-11e8-887a-b6648f44b861,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),8,8,5,3,5,5,5,5,4,3,NA,NA,,Outils de suivi et d'analyse des ventes,Fonction de gestion de la fidélisation / CRM,,,"Accessoires de caisse (comme une imprimante à reçus, un lecteur de code-barres, etc.)",,,,,,k,l
2019-09-01 08:31:10 UTC,2019-09-01 08:34:46 UTC,completed,android,Chrome 76.0.3809.111,0b4e45a0-ad2e-11e8-91cb-5b3c0ce2ae18,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),9,9,4,3,4,4,4,4,NA,4,NA,NA,,,Fonction de gestion de la fidélisation / CRM,,,"Accessoires de caisse (comme une imprimante à reçus, un lecteur de code-barres, etc.)",,,,,,"Détails des paiements par jour.
Ça n'affiche que le total journée et pas les transactions 1 à 1",Ras
2019-09-01 15:20:29 UTC,2019-09-01 15:22:12 UTC,completed,ios,Safari 12.1.2,9dc50980-adb2-11e8-80a5-239b1a487c7c,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Réseaux sociaux,8,6,4,1,3,3,4,5,3,4,NA,NA,,,,,,,,Système de point de vente,Lecteur de carte,,,Il pourrait être agréable d’être appeler par le service client tout les 6 mois pour faire un point,B
2019-09-01 15:40:11 UTC,2019-09-01 15:42:13 UTC,completed,android,Chrome 76.0.3809.132,e1ed4c50-add3-11e8-878e-ab5efad1b318,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),8,9,5,5,5,5,4,4,4,3,5,NA,,,,Outils comptables,,,,,,,,Ras,Ras
2019-09-01 15:50:55 UTC,2019-09-01 15:53:45 UTC,completed,mac,Safari 12.1.2,21115450-ac38-11e8-ac5d-00700274299f,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,"J'ai utilisé, ou vu quelqu'un utiliser iZettle pour acheter quelque chose",9,9,4,3,4,4,4,5,4,5,4,4,,,,,,,,,,Aucune des réponses ci-dessus,,avoir un rapport annuel avec les frais pour comptable,bilan annuel
2019-09-01 16:07:38 UTC,2019-09-01 16:10:16 UTC,completed,windows,Firefox 68.0,9f235a00-adff-11e8-ad72-53370dc9eab9,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),9,9,5,2,3,4,4,3,3,4,4,3,,,,Outils comptables,,,Facturation,,,,,RAS,il serait avantageux de pouvoir paramétrer plusieurs comptes bancaires
2019-09-01 16:35:35 UTC,2019-09-01 16:41:59 UTC,completed,windows,Internet Explorer 11.0,456a2b8c-6462-11e9-903c-70b56991ee68,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Réseaux sociaux,5,5,1,3,3,5,5,1,5,5,5,3,Outils de gestion des stocks,Outils de suivi et d'analyse des ventes,,,,,,,,,,LA CONNEXION ENTRE PORTABLE ET LECTEUR DE CARTE ET TROP ALEATOIRE ET IL FAUT ATTENDRE BEAUCOUP TROP LONGTEMPS POUR AVOIR UNE CONNECTION ENTRE PORTABLE ET LECTEUR DE CARTE MALGRE LE FAIT QUE LE LECTEUR SOIT DETECTE PAR LE PORTABLE; TOUT LE MONDE CONNAISSANT LE SYSTEME FAIT EGALEMENT CETTE REMARQUE;  DONC A AMELIORER GRANDEMENT; A PART CE GROS PROBLEME RIEN A SIGNALER;,NON
2019-09-01 19:51:14 UTC,2019-09-01 19:54:54 UTC,completed,android,Chrome 76.0.3809.132,59cf746c-8634-11e9-ae6b-7d72ee66141e,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Quelqu'un m'a recommandé iZettle,10,10,5,4,4,5,5,5,4,4,4,4,,,,Outils comptables,,,Facturation,,,,,Rien,Le montant brut qui puisse apparaître sur rapport d activité pour pouvoir se repérer
2019-09-02 06:53:23 UTC,2019-09-02 06:56:25 UTC,completed,windows,Chrome 76.0.3809.132,4a2ffdf0-85f9-11e9-998e-ba9e84172908,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Recherche internet (Google),9,10,5,4,4,5,5,5,5,5,5,NA,,,,,,,,,,Aucune des réponses ci-dessus,,RIEN,RIEN
2019-09-02 07:40:49 UTC,2019-09-02 07:44:22 UTC,completed,windows,Firefox 68.0,40165d7a-8507-11e9-a9af-028d4ea9aee7,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Quelqu'un m'a recommandé iZettle,9,9,5,2,5,5,4,5,4,5,NA,NA,,,,,,,Facturation,,,,,le pourcentage sur les transactions qui est élevé,cdfzqd
2019-09-02 09:01:47 UTC,2019-09-02 09:03:19 UTC,completed,windows,Chrome 76.0.3809.132,633a13f0-add5-11e8-a811-bd184e3f4edc,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),8,8,4,4,5,5,5,5,1,5,5,NA,,Outils de suivi et d'analyse des ventes,Fonction de gestion de la fidélisation / CRM,,,,,Système de point de vente,,,,.,.
2019-09-02 09:37:47 UTC,2019-09-02 09:40:53 UTC,completed,ios,Safari 12.1.2,bdf92c0e-85d4-11e9-a5a8-40df1d626493,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,"J'ai utilisé, ou vu quelqu'un utiliser iZettle pour acheter quelque chose",10,10,5,3,5,5,5,5,5,5,5,NA,,,,,,,,,,Aucune des réponses ci-dessus,,,
2019-09-02 09:48:40 UTC,2019-09-02 09:50:50 UTC,completed,windows,Microsoft Edge 18.17763,177a1264-85c8-11e9-a0f4-7397380d2da7,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Quelqu'un m'a recommandé iZettle,10,10,5,3,5,5,4,5,5,NA,NA,NA,,,,,,,,,,Aucune des réponses ci-dessus,,je suis satisfaite de ce que j'utilise,non
2019-09-02 17:21:18 UTC,2019-09-02 17:34:02 UTC,completed,android,Chrome 76.0.3809.132,a582e650-aed0-11e8-a86b-7c99d169d546,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),10,10,5,3,NA,NA,4,5,5,5,NA,NA,,Outils de suivi et d'analyse des ventes,Fonction de gestion de la fidélisation / CRM,,,,,,,,,"Je suis très satisfait de la simplicité d'utilisation de mon iZettle, ainsi que son design.
L'unique point négatif qui pourrait m'amener a chercher un autre système (a contre cœur) ce sont les frais prélevés sur chaque paiement qui représentent un manque a gagner non négligeable en fin de mois.
Malgré tout, je suis tout a fait conscient que personne ne veut travailler gratuitement et qu'il est normal de payer a un moment donné pour un tel niveau de service et d'ergonomie.
Vous restez avec ce système beaucoup beaucoup moins cher et beaucoup beaucoup plus flexible que les terminaux CB proposés par les banques classiques (et bien plus classe et léger au niveau du boîtier).
Bravo et merci pour votre travail.",RAS
2019-09-02 17:38:56 UTC,2019-09-02 17:42:34 UTC,completed,windows,Firefox 68.0,9648ec40-aee7-11e8-9aa9-786a47139d21,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Publicité sur internet,10,8,NA,NA,NA,4,5,5,4,5,4,4,,,,,,,,,,Aucune des réponses ci-dessus,,Néant,Néant
2019-09-02 19:14:18 UTC,2019-09-02 19:18:48 UTC,completed,android,Chrome 76.0.3809.132,e9cf2822-8702-11e9-80cd-5f3cd67aa91a,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Recherche internet (Google),10,10,4,5,3,5,5,5,3,5,3,2,,,,,,"Accessoires de caisse (comme une imprimante à reçus, un lecteur de code-barres, etc.)",,,,,,Très bien,Imprimante Bluetooth autre que izettle
2019-09-02 19:44:56 UTC,2019-09-02 19:48:18 UTC,completed,android,Chrome 76.0.3809.132,94f3fd74-86a7-11e9-9088-75b3ccacfb3b,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Quelqu'un m'a recommandé iZettle,7,7,3,2,5,3,3,3,2,3,3,NA,,,,Outils comptables,,,,,,,,L appareil met trop de temps entre la manip du telephone a l affichage sur le lecteur,Ras
2019-09-02 20:37:02 UTC,2019-09-02 20:40:16 UTC,completed,android,Chrome 67.0.3396.87,ec83cc1e-8700-11e9-be83-6c8ca5509ac2,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,"J'ai utilisé, ou vu quelqu'un utiliser iZettle pour acheter quelque chose",10,10,5,3,5,4,5,4,4,5,5,NA,Outils de gestion des stocks,,,,,,Facturation,,,,,Pourriez vous ajouter un mode de paiement  par chèque  ? Merci,Mode de paiement par chèque
2019-09-03 14:55:41 UTC,2019-09-03 14:57:28 UTC,completed,windows,Chrome 76.0.3809.132,aa395350-ad2c-11e8-983f-513e0121712e,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Télévision,10,9,5,5,5,5,5,5,3,NA,5,NA,,,,,,,,,,Aucune des réponses ci-dessus,,non,non
2019-09-03 15:19:04 UTC,2019-09-03 15:22:02 UTC,completed,ios,Safari 12.1.2,528d0d80-af8f-11e8-ace2-905cdf3ba1c9,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),10,10,5,5,5,5,5,5,5,5,5,5,,Outils de suivi et d'analyse des ventes,,Outils comptables,,"Accessoires de caisse (comme une imprimante à reçus, un lecteur de code-barres, etc.)",,Système de point de vente,Lecteur de carte,,,Non,Non
2019-09-03 15:23:23 UTC,2019-09-03 15:25:59 UTC,completed,android,Chrome 76.0.3809.132,91f58250-af84-11e8-a45a-f18ea6a06c27,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Publicité sur internet,10,10,5,4,5,5,5,5,5,5,NA,NA,,,,Outils comptables,,"Accessoires de caisse (comme une imprimante à reçus, un lecteur de code-barres, etc.)",Facturation,,,,,Je suis vraiment satisfait du lecteur de carte izettle,Il ne me manque rien du tout
2019-09-03 15:32:23 UTC,2019-09-03 15:35:13 UTC,completed,android,Firefox 68.0,185083b0-af7e-11e8-aaa7-6a0f78b430a5,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,"J'ai utilisé, ou vu quelqu'un utiliser iZettle pour acheter quelque chose",7,6,2,3,3,3,4,4,3,4,4,NA,,,,,,,,,,Aucune des réponses ci-dessus,,La connectivite du lecteur et de mon telephone,Un add-on de paiement en ligne a inserer sur un site internet
2019-09-03 16:44:06 UTC,2019-09-03 16:55:53 UTC,completed,ios,Safari 12.1.2,5b338fc0-afb4-11e8-8796-04a8bc055f2b,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, Ma banque  Qonto,10,10,5,5,5,5,5,5,5,5,5,NA,,,,,,,,,Lecteur de carte,,,Bonsoir je suis un client très satisfait il n’y a rien à dire Et surtout une bonne continuation à vous et merci encore de votre service,Pour mon cas il ne manque rien
2019-09-03 17:07:11 UTC,2019-09-03 17:10:15 UTC,completed,ios,Safari 12.1.2,35480170-af86-11e8-8162-8ded73047b33,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),7,7,4,3,4,4,4,4,4,4,3,NA,Outils de gestion des stocks,Outils de suivi et d'analyse des ventes,,Outils comptables,,,Facturation,,,,,Rien de particulier,Non
2019-09-03 17:47:17 UTC,2019-09-03 17:50:07 UTC,completed,ios,Safari 12.1.2,acd30da0-af74-11e8-a9b8-970f31f77f9e,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Réseaux sociaux,10,10,5,4,NA,5,5,5,4,5,5,3,Outils de gestion des stocks,Outils de suivi et d'analyse des ventes,,,,,,,,,,Tout va bien,Non
2019-09-03 18:55:09 UTC,2019-09-03 19:00:28 UTC,completed,android,Chrome 76.0.3809.132,3857db68-8697-11e9-8337-496bcb55da97,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Quelqu'un m'a recommandé iZettle,9,9,5,5,5,5,4,5,NA,5,NA,NA,Outils de gestion des stocks,,,,,,,,,,,Je suis auto entrepreneur à  une toute petite échelle et Izettle correspond exactement à  mes besoins. Je suis entièrement satisfaite. Merci,Non pas en ce qui me concerne
2019-09-03 19:05:59 UTC,2019-09-03 19:07:49 UTC,completed,android,Chrome 76.0.3809.132,91d2431a-8776-11e9-bcae-143c0aa4c9de,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Recherche internet (Google),8,8,5,4,4,4,4,4,4,5,4,NA,Outils de gestion des stocks,,,,,,,,,,,Rien,Rien
2019-09-03 20:23:31 UTC,2019-09-03 20:27:54 UTC,completed,android,Chrome 67.0.3396.87,4e89bd58-87b8-11e9-83d9-4b0a0bf18122,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Quelqu'un m'a recommandé iZettle,7,7,3,3,5,4,4,5,5,5,NA,NA,,Outils de suivi et d'analyse des ventes,Fonction de gestion de la fidélisation / CRM,,,,,,,,,Plutôt satisfaisant,Non
2019-09-04 10:55:39 UTC,2019-09-04 10:57:40 UTC,completed,android,Chrome 74.0.3729.112,af57c840-af6a-11e8-a242-7185d06c08f2,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Réseaux sociaux,10,10,5,4,4,5,5,5,4,5,NA,NA,,,,,,,,,,Aucune des réponses ci-dessus,,Non,Ras
2019-09-04 16:00:01 UTC,2019-09-04 16:01:55 UTC,completed,ios,Safari 12.1.2,e3040690-b00f-11e8-8e1d-8cc8436e60d2,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),10,10,5,3,4,4,4,4,3,3,3,3,,,,,,"Accessoires de caisse (comme une imprimante à reçus, un lecteur de code-barres, etc.)",Facturation,,Lecteur de carte,,,Ticket restaurant,Ticket restaurant
2019-09-04 16:58:11 UTC,2019-09-04 17:01:49 UTC,completed,ios,Safari 12.1.2,47167a70-b05e-11e8-9fc9-1862f0cbf654,3M,FR,email,crm,EU_FR_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Recherche internet (Google),9,9,4,2,3,4,4,5,NA,3,NA,NA,,,,,,"Accessoires de caisse (comme une imprimante à reçus, un lecteur de code-barres, etc.)",,,,,,Je ne peux pas modifier l’intitule qui apparaît sur les reçus. J’aimerais pouvoir mettre le nom de la société et non mon nom propre.,Déjà indiqué dans la question précédente
